,seconds_elapsed,pressure,relativeAltitude
0,4.0,985.5008886124424,-0.1112060075836224
1,4.01,985.5007652275056,-0.11015083788272212
2,4.02,985.5006418425687,-0.10909566818182187
3,4.029999999999999,985.5005184576319,-0.10804049848092159
4,4.039999999999999,985.5003950726949,-0.10698532878002133
5,4.049999999999999,985.5002716877581,-0.10593015907912107
6,4.059999999999999,985.5001483028212,-0.10487498937822079
7,4.0699999999999985,985.5000249178843,-0.10381981967732053
8,4.079999999999998,985.4999015329474,-0.10276464997642026
9,4.089999999999998,985.4997781480106,-0.10170948027551999
10,4.099999999999998,985.4996547630737,-0.10065431057461972
11,4.109999999999998,985.4995313781368,-0.09959914087371946
12,4.119999999999997,985.4994079932,-0.0985439711728192
13,4.129999999999997,985.4992846082631,-0.09748880147191892
14,4.139999999999997,985.4991612233262,-0.09643363177101866
15,4.149999999999997,985.4990378383893,-0.0953784620701184
16,4.159999999999997,985.4989144534525,-0.09432329236921813
17,4.169999999999996,985.4987910685156,-0.09326812266831785
18,4.179999999999996,985.4986676835787,-0.09221295296741759
19,4.189999999999996,985.4985442986418,-0.09115778326651733
20,4.199999999999996,985.498420913705,-0.09010261356561705
21,4.2099999999999955,985.498297528768,-0.08904744386471679
22,4.219999999999995,985.4981741438312,-0.08799227416381653
23,4.229999999999995,985.4980507588944,-0.08693710446291626
24,4.239999999999995,985.4979273739575,-0.08588193476201599
25,4.249999999999995,985.4978039890206,-0.08482676506111572
26,4.2599999999999945,985.4976806040837,-0.08377159536021546
27,4.269999999999994,985.4975572191469,-0.08271642565931518
28,4.279999999999994,985.4974338342099,-0.08166125595841492
29,4.289999999999994,985.4973104492731,-0.08060608625751466
30,4.299999999999994,985.4971870643362,-0.07955091655661439
31,4.309999999999993,985.4970636793994,-0.07849574685571412
32,4.319999999999993,985.4969402944624,-0.07744057715481385
33,4.329999999999993,985.4968169095256,-0.07638540745391359
34,4.339999999999993,985.4966935245887,-0.07533023775301331
35,4.3499999999999925,985.4965701396518,-0.07427506805211305
36,4.359999999999992,985.496446754715,-0.07321989835121279
37,4.369999999999992,985.4963233697781,-0.07216472865031252
38,4.379999999999992,985.4961999848413,-0.07110955894941225
39,4.389999999999992,985.4960765999043,-0.07005438924851198
40,4.3999999999999915,985.4959532149675,-0.06899921954761172
41,4.409999999999991,985.4958298300306,-0.06794404984671146
42,4.419999999999991,985.4957064450937,-0.06688888014581118
43,4.429999999999991,985.4955830601568,-0.06583371044491092
44,4.439999999999991,985.49545967522,-0.06477854074401065
45,4.44999999999999,985.4953362902831,-0.06372337104311038
46,4.45999999999999,985.4951588095914,-0.06222451241296261
47,4.46999999999999,985.494959045402,-0.060542886367973975
48,4.47999999999999,985.4947592812124,-0.05886126032298534
49,4.4899999999999896,985.4945595170229,-0.0571796342779967
50,4.499999999999989,985.4943597528335,-0.05549800823300807
51,4.509999999999989,985.494159988644,-0.05381638218801943
52,4.519999999999989,985.4939602244546,-0.0521347561430308
53,4.529999999999989,985.4937604602651,-0.05045313009804216
54,4.5399999999999885,985.4935606960756,-0.04877150405305353
55,4.549999999999988,985.4933609318862,-0.047089878008064884
56,4.559999999999988,985.4931611676967,-0.045408251963076254
57,4.569999999999988,985.4929614035073,-0.04372662591808761
58,4.579999999999988,985.4927616393177,-0.04204499987309898
59,4.589999999999987,985.4925618751282,-0.040363373828110345
60,4.599999999999987,985.4923621109388,-0.03868174778312171
61,4.609999999999987,985.4921623467493,-0.03700012173813307
62,4.619999999999987,985.4919625825598,-0.035318495693144436
63,4.629999999999987,985.4917628183704,-0.0336368696481558
64,4.639999999999986,985.4915630541809,-0.03195524360316716
65,4.649999999999986,985.4913632899915,-0.030273617558178527
66,4.659999999999986,985.491163525802,-0.02859199151318989
67,4.669999999999986,985.4909637616124,-0.026910365468201254
68,4.6799999999999855,985.490763997423,-0.025228739423212618
69,4.689999999999985,985.4905642332335,-0.02354711337822398
70,4.699999999999985,985.490364469044,-0.021865487333235345
71,4.709999999999985,985.4901647048546,-0.02018386128824671
72,4.719999999999985,985.4899649406651,-0.018502235243258072
