time,seconds_elapsed,bpm
1681249446223753200,11.346753173828125,115
1681249446223753200,11.346753173828125,115
1681249446223753200,11.346753173828125,115
1681249449223753200,14.346753173828125,109
1681249449223753200,14.346753173828125,109
1681249449223753200,14.346753173828125,109
1681249452223753200,17.346753173828127,110
1681249452223753200,17.346753173828127,110
1681249452223753200,17.346753173828127,110
1681249461223753200,26.346753173828127,115
1681249461223753200,26.346753173828127,115
1681249461223753200,26.346753173828127,115
1681249466223753200,31.346753173828127,122
1681249466223753200,31.346753173828127,122
1681249466223753200,31.346753173828127,122
1681249469223753500,34.34675341796875,125.00000000000001
1681249469223753500,34.34675341796875,125.00000000000001
1681249469223753500,34.34675341796875,125.00000000000001
1681249472223753500,37.34675341796875,128
1681249472223753500,37.34675341796875,128
1681249472223753500,37.34675341796875,128
1681249479223753500,44.34675341796875,134
1681249479223753500,44.34675341796875,134
1681249479223753500,44.34675341796875,134
1681249484223753500,49.34675341796875,134
1681249484223753500,49.34675341796875,134
1681249484223753500,49.34675341796875,134
