,seconds_elapsed,relativeAltitude,pressure
0,5.68138,0.2113800048828125,987.367935180664
1,5.69138,0.2113800048828125,987.367935180664
2,5.70138,0.2113800048828125,987.367935180664
3,5.71138,0.2113800048828125,987.367935180664
4,5.72138,0.2113800048828125,987.367935180664
5,5.73138,0.2113800048828125,987.367935180664
6,5.74138,0.2113800048828125,987.367935180664
7,5.75138,0.2113800048828125,987.367935180664
8,5.76138,0.2113800048828125,987.367935180664
9,5.77138,0.2113800048828125,987.367935180664
10,5.78138,0.2113800048828125,987.367935180664
11,5.79138,0.2113800048828125,987.367935180664
12,5.80138,0.2113800048828125,987.367935180664
13,5.81138,0.2113800048828125,987.367935180664
14,5.82138,0.2113800048828125,987.367935180664
15,5.83138,0.2113800048828125,987.367935180664
16,5.84138,0.2113800048828125,987.367935180664
17,5.85138,0.2113800048828125,987.367935180664
18,5.86138,0.2113800048828125,987.367935180664
19,5.87138,0.2113800048828125,987.367935180664
20,5.88138,0.2113800048828125,987.367935180664
21,5.89138,0.2113800048828125,987.367935180664
22,5.90138,0.2113800048828125,987.367935180664
23,5.91138,0.2113800048828125,987.367935180664
24,5.92138,0.2113800048828125,987.367935180664
25,5.93138,0.2113800048828125,987.367935180664
26,5.94138,0.2113800048828125,987.367935180664
27,5.95138,0.2113800048828125,987.367935180664
28,5.96138,0.2113800048828125,987.367935180664
29,5.97138,0.2113800048828125,987.367935180664
30,5.98138,0.2113800048828125,987.367935180664
31,5.99138,0.2113800048828125,987.367935180664
32,6.00138,0.2113800048828125,987.367935180664
33,6.01138,0.2113800048828125,987.367935180664
34,6.02138,0.2113800048828125,987.367935180664
35,6.03138,0.2113800048828125,987.367935180664
36,6.04138,0.2113800048828125,987.367935180664
37,6.05138,0.2113800048828125,987.367935180664
38,6.06138,0.2113800048828125,987.367935180664
39,6.07138,0.2113800048828125,987.367935180664
40,6.08138,0.2113800048828125,987.367935180664
41,6.09138,0.2113800048828125,987.367935180664
42,6.10138,0.2113800048828125,987.367935180664
43,6.11138,0.2113800048828125,987.367935180664
44,6.12138,0.2113800048828125,987.367935180664
45,6.13138,0.2113800048828125,987.367935180664
46,6.14138,0.2113800048828125,987.367935180664
47,6.15138,0.2113800048828125,987.367935180664
48,6.16138,0.2113800048828125,987.367935180664
49,6.17138,0.2113800048828125,987.367935180664
50,6.18138,0.2113800048828125,987.367935180664
51,6.19138,0.2113800048828125,987.367935180664
52,6.20138,0.2113800048828125,987.367935180664
53,6.21138,0.2113800048828125,987.367935180664
54,6.22138,0.2113800048828125,987.367935180664
55,6.23138,0.2113800048828125,987.367935180664
56,6.24138,0.2113800048828125,987.367935180664
57,6.25138,0.2113800048828125,987.367935180664
58,6.26138,0.2113800048828125,987.367935180664
59,6.27138,0.2113800048828125,987.367935180664
60,6.28138,0.2113800048828125,987.367935180664
61,6.29138,0.2113800048828125,987.367935180664
62,6.30138,0.2113800048828125,987.367935180664
63,6.31138,0.2113800048828125,987.367935180664
64,6.32138,0.2113800048828125,987.367935180664
65,6.33138,0.2113800048828125,987.367935180664
66,6.34138,0.2113800048828125,987.367935180664
67,6.35138,0.2113800048828125,987.367935180664
68,6.36138,0.2113800048828125,987.367935180664
69,6.37138,0.2113800048828125,987.367935180664
70,6.38138,0.2113800048828125,987.367935180664
71,6.39138,0.2113800048828125,987.367935180664
72,6.40138,0.2113800048828125,987.367935180664
73,6.41138,0.2113800048828125,987.367935180664
74,6.42138,0.2113800048828125,987.367935180664
75,6.43138,0.2113800048828125,987.367935180664
76,6.44138,0.2113800048828125,987.367935180664
77,6.45138,0.2113800048828125,987.367935180664
78,6.46138,0.2113800048828125,987.367935180664
79,6.47138,0.2113800048828125,987.367935180664
80,6.48138,0.2113800048828125,987.367935180664
81,6.49138,0.2113800048828125,987.367935180664
82,6.50138,0.2113800048828125,987.367935180664
83,6.51138,0.2113800048828125,987.367935180664
84,6.52138,0.2113800048828125,987.367935180664
85,6.53138,0.2113800048828125,987.367935180664
86,6.54138,0.2113800048828125,987.367935180664
87,6.55138,0.2113800048828125,987.367935180664
88,6.56138,0.2113800048828125,987.367935180664
89,6.57138,0.2113800048828125,987.367935180664
90,6.58138,0.2113800048828125,987.367935180664
91,6.59138,0.2113800048828125,987.367935180664
92,6.60138,0.2113800048828125,987.367935180664
93,6.61138,0.2113800048828125,987.367935180664
94,6.62138,0.2113800048828125,987.367935180664
95,6.63138,0.2113800048828125,987.367935180664
96,6.64138,0.2113800048828125,987.367935180664
97,6.65138,0.2113800048828125,987.367935180664
98,6.66138,0.2113800048828125,987.367935180664
99,6.67138,0.2113800048828125,987.367935180664
100,6.68138,0.2113800048828125,987.367935180664
101,6.69138,0.2113800048828125,987.367935180664
102,6.70138,0.2113800048828125,987.367935180664
103,6.71138,0.2113800048828125,987.367935180664
104,6.72138,0.2113800048828125,987.367935180664
105,6.73138,0.2113800048828125,987.367935180664
106,6.74138,0.2113800048828125,987.367935180664
107,6.75138,0.2113800048828125,987.367935180664
108,6.76138,0.2113800048828125,987.367935180664
109,6.77138,0.2113800048828125,987.367935180664
110,6.78138,0.2113800048828125,987.367935180664
111,6.79138,0.2113800048828125,987.367935180664
112,6.80138,0.2113800048828125,987.367935180664
113,6.81138,0.2113800048828125,987.367935180664
114,6.82138,0.2113800048828125,987.367935180664
115,6.83138,0.2113800048828125,987.367935180664
116,6.84138,0.2113800048828125,987.367935180664
117,6.85138,0.2113800048828125,987.367935180664
118,6.86138,0.2113800048828125,987.367935180664
119,6.87138,0.2113800048828125,987.367935180664
