time,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
1681500699085910000,2.153909912109375,-0.3500063121318817,0.3430429995059967,0.4041632413864136,0.24562223255634308,-0.27460166811943054,-0.9296578168869019,-0.018037378787994385,0.0028426051139831543,0.052918314933776855,0.982257094576883,0.13978095812333088,0.12502950473176777,-7.737679060392536e-18
1681500699095909000,2.1639091796875,-0.4038727879524231,0.37572231888771057,0.4069676101207733,0.24786238372325897,-0.27210351824760437,-0.9297977685928345,-0.026579394936561584,-0.006842434406280518,0.05678147077560425,0.9822896550371413,0.1381862392377508,0.12651349488778443,0.0024728106603522614
1681500699105907000,2.173906982421875,-0.4502658545970917,0.4165259599685669,0.40916338562965393,0.2504466474056244,-0.26913154125213623,-0.9299702644348145,-0.03435167670249939,-0.018710285425186157,0.06626182794570923,0.98232386181389,0.13633233251239374,0.12817313793433216,0.005018693882830405
1681500699115906000,2.183906005859375,-0.43210071325302124,0.4618174731731415,0.42609184980392456,0.25341710448265076,-0.2660464644432068,-0.9300532937049866,-0.04583650827407837,-0.02811253070831299,0.08135944604873657,0.9823280316507581,0.13440413007079577,0.13003421026251177,0.007646297350934213
1681500699125905200,2.1939052734375,-0.3665803074836731,0.4851004183292389,0.46731624007225037,0.25665661692619324,-0.2634677588939667,-0.9298989772796631,-0.05931466817855835,-0.03253751993179321,0.08584380149841309,0.9822633885751213,0.13271392730575987,0.13205120355963176,0.010403953678949598
1681500699135903200,2.2039033203125,-0.30121108889579773,0.5086619257926941,0.514295756816864,0.2599738836288452,-0.2616368234157562,-0.9294943809509277,-0.06646189093589783,-0.03383439779281616,0.08060216903686523,0.9821245639041023,0.1313743024501158,0.13414028496141053,0.013362776781271396
1681500699145902000,2.213902099609375,-0.23328396677970886,0.5526190400123596,0.524756669998169,0.26352497935295105,-0.26052242517471313,-0.9288070797920227,-0.06268876791000366,-0.019567936658859253,0.06515967845916748,0.9819025477481278,0.13037575352433373,0.1363767144471285,0.016461261518791615
1681500699155901000,2.22390087890625,-0.2120034098625183,0.5869578719139099,0.5163545608520508,0.26748475432395935,-0.2599174678325653,-0.9278441667556763,-0.05169495940208435,0.0030357539653778076,0.07351988554000854,0.9816010059270295,0.1296320028996918,0.1388288607570057,0.019533591801072083
1681500699165899000,2.23389892578125,-0.2953869700431824,0.5893707275390625,0.5138527750968933,0.2716226577758789,-0.2590115964412689,-0.9268949031829834,-0.04759308695793152,0.011468231678009033,0.0711209774017334,0.9812930309980459,0.1287165521548309,0.1413669204578497,0.022615909633215744
1681500699175898000,2.243898193359375,-0.4069918692111969,0.5833688378334045,0.5004772543907166,0.2757538855075836,-0.2571301758289337,-0.9261986017227173,-0.04382026195526123,0.005817890167236328,0.046880364418029785,0.9810388626837527,0.12727585806739328,0.14388031773886023,0.02573338949783451
1681500699185896200,2.253896240234375,-0.47024407982826233,0.5691685676574707,0.4947562515735626,0.2798251509666443,-0.2544350028038025,-0.9257217049598694,-0.0280856192111969,-0.0023246705532073975,0.04826509952545166,0.980830663762294,0.12539989592830508,0.14633523695877168,0.028847767799693193
1681500699195895000,2.26389501953125,-0.5379266142845154,0.5535684823989868,0.50639408826828,0.2837735712528229,-0.2511875629425049,-0.9254066348075867,-0.015035778284072876,-0.014590054750442505,0.04663771390914917,0.9806518021396664,0.12321550613141856,0.14870990320909122,0.03202391670792531
1681500699205894000,2.273893798828125,-0.5889251232147217,0.5306687951087952,0.5410849452018738,0.2874913811683655,-0.2474718987941742,-0.9252601861953735,-0.00914052128791809,-0.017390191555023193,0.034909844398498535,0.9805003830945621,0.12075517168086485,0.1509572878150433,0.03534417435070948
1681500699215892000,2.28389208984375,-0.620266854763031,0.5075443983078003,0.592137336730957,0.2908908724784851,-0.24350912868976593,-0.9252490401268005,-0.00401034951210022,-0.015493586659431458,0.028718948364257812,0.9803632082036813,0.11812192150402814,0.15304471559515245,0.03889178066970838
1681500699225891000,2.29389111328125,-0.6228919625282288,0.48719173669815063,0.6351191401481628,0.293999582529068,-0.23954060673713684,-0.9253023862838745,-0.0059746503829956055,-0.005057811737060547,0.027582108974456787,0.9802193241535812,0.11543917815180599,0.15499223474996562,0.04267692193484049
1681500699235889000,2.303888916015625,-0.5738810896873474,0.4737255871295929,0.6374338269233704,0.296921044588089,-0.23588158190250397,-0.9253095388412476,0.0017087459564208984,0.01609395444393158,0.025453031063079834,0.9800448550963502,0.11289245966214653,0.15684550681832513,0.04654973688265655
1681500699245888000,2.313887939453125,-0.5253114700317383,0.4794258177280426,0.6034774780273438,0.29986312985420227,-0.23267774283885956,-0.925171971321106,0.019793272018432617,0.04256846010684967,0.028885960578918457,0.9798245921632751,0.11058829848818044,0.15869545052020892,0.05029595232021446
1681500699255887000,2.32388720703125,-0.5050917267799377,0.5223830342292786,0.5428733825683594,0.3031761050224304,-0.22966144979000092,-0.9248458743095398,0.028046458959579468,0.06488174200057983,0.032496631145477295,0.9795558689700858,0.10840270885816947,0.16070443860434236,0.05378950889330267
1681500699265885200,2.33388525390625,-0.5152687430381775,0.5690173506736755,0.49764519929885864,0.30703482031822205,-0.2265617698431015,-0.9243372678756714,0.016039550304412842,0.08285444974899292,0.04056346416473389,0.979242953032135,0.10619239905323781,0.16295562635047692,0.05702610066094051
