,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionX,quaternionY,quaternionZ
0,6.0,-0.340150698784757,0.3193190189145586,0.7702821082526388,0.8018804682146374,0.4736753432366669,-0.36415026114678894,0.4578928786648899,-0.3386916950620096,0.23018448668431876,-0.5317099717149896,0.18763790213299011,0.5307706635905861
1,6.01,-0.5459436418625665,0.2626216095596751,0.9544952977022056,0.8070026285036377,0.46829872299490566,-0.35975654782357963,0.5575005563914996,-0.35436779265729257,0.2569545616324407,-0.5330500034473453,0.18967894666688637,0.533153115914869
2,6.02,-0.7575304169825579,0.27476495004095675,1.0831391418305014,0.8126976551863916,0.46234080573268477,-0.3545993597136274,0.5894795097010422,-0.3663583173452756,0.26158358318093344,-0.5348205706677026,0.19148306494286627,0.536283636303747
3,6.029999999999999,-0.9290796475874689,0.3656112796026371,1.148275146805819,0.818942476977075,0.45618861013142586,-0.34813299249251656,0.5152091206082091,-0.3707787206928416,0.2348388907898175,-0.537225266730525,0.19318466735440362,0.5397245591805115
4,6.039999999999999,-1.0036453035371629,0.4826098403080413,1.1744591812217042,0.825664141067758,0.4499771422631509,-0.340241828291011,0.3603952848907945,-0.36319140355991575,0.1839161665601023,-0.5402385942193697,0.19498277966606123,0.5431067587510529
5,6.049999999999999,-0.9445697471762675,0.5791535525658822,1.1860662558609083,0.8327233902275828,0.4434865594204239,-0.3314392417753001,0.1971992754676773,-0.3399874999559241,0.12082122615507045,-0.5435234101075622,0.19712694377198614,0.5462243276387331
6,6.059999999999999,-0.7700574464185981,0.6545353931122703,1.2048501209718325,0.839991089276403,0.4363215970744481,-0.32248449654394284,0.07999669925137991,-0.31174507017861464,0.06658865820821998,-0.5466284005756746,0.1998778332574659,0.5490007884636586
7,6.0699999999999985,-0.5220698977708385,0.7261835143285805,1.2380105597291262,0.8474557063043755,0.4280943504338839,-0.31386079053424704,0.016348453443996006,-0.28247221288085056,0.035462899497217176,-0.5492312977016669,0.2034940441940513,0.5514068695226879
8,6.079999999999998,-0.24230556592784622,0.7940546110051079,1.2812263596177755,0.8551454429841631,0.4185580808904403,-0.30575418960675055,-0.002351693408775915,-0.24441208596017908,0.02298119910968223,-0.5511690748189345,0.2081567812795626,0.5534277232440893
9,6.089999999999998,0.027120843695372765,0.8285408434673155,1.3310327154169077,0.8629984888964426,0.40766502854670383,-0.29830970776836263,0.014409994859861535,-0.19737233049074906,0.020987047943266272,-0.5523611252940489,0.21385506318453104,0.5551166959311761
10,6.099999999999998,0.26246412417612114,0.8144728050941389,1.3739931386061213,0.8708712976505548,0.3954989571542387,-0.2917291207717668,0.05320610714610913,-0.15124003368671207,0.020467185208761365,-0.5527620850331966,0.2204067520009791,0.556611000848091
11,6.109999999999998,0.4537538922871527,0.7578131460638906,1.3889970629068287,0.8785340755502543,0.38235101504621016,-0.28622821882996025,0.10700865142725675,-0.11796428298483365,0.013638678560456806,-0.5523681534073558,0.2275157940979911,0.558024903578372
12,6.119999999999997,0.590236041667563,0.7054556596848579,1.3921295030617196,0.8858325287127735,0.36857871837868494,-0.28176547340893826,0.16229591101031193,-0.10122371124201629,0.006382308276019585,-0.5512848392493175,0.23492422272445063,0.5593966022520045
13,6.129999999999997,0.6477097269525498,0.6850815014864812,1.4005339344172725,0.892817946947939,0.3544132413590276,-0.27786332246599804,0.19561836852969636,-0.09658616364271506,0.01487332999800408,-0.5497721445723971,0.2424981814016372,0.5607284354451676
14,6.139999999999997,0.6152064590523478,0.6871552590555201,1.4105030224613238,0.8995970443405259,0.3400434556432384,-0.2739260646744465,0.19390606668993765,-0.10435937293174914,0.03370895125073975,-0.5481554047324791,0.2500983252328586,0.5620577789786315
15,6.149999999999997,0.5016091056516915,0.6940326985197037,1.4028967884330479,0.9061681704499386,0.3257899385455124,-0.2695575877327393,0.15936229129840004,-0.12569632048900775,0.050478832807625884,-0.546723712809884,0.25749195523771784,0.5634326056720559
16,6.159999999999997,0.3230526736107743,0.6957878036353027,1.370312040322985,0.9124554666629657,0.3120557520786382,-0.2645577578261018,0.10934258978668226,-0.15087653024172074,0.05095571289567779,-0.5457090533399864,0.2644096998482851,0.5648873772631184
17,6.169999999999996,0.09923652640989644,0.6898439741045026,1.3329517883718556,0.9184027250733529,0.2991156880977155,-0.2588729604922998,0.060561299583101906,-0.17177650445820675,0.03320817170851606,-0.5452642082405724,0.2706335203764864,0.5664828612509063
18,6.179999999999996,-0.129599954684312,0.6839702780922327,1.3075493667700526,0.924027599913924,0.2869918746748251,-0.25250915042338734,0.017336042263511545,-0.17734368342973966,0.015515855987822411,-0.5454499766591651,0.2760863967037159,0.5682848702364768
19,6.189999999999996,-0.32164291560421304,0.6805117555353405,1.2979964798858308,0.9293859836930375,0.2754903506334481,-0.2455617415871847,-0.022584171159628876,-0.15875417339155604,0.005845923583973145,-0.5461994387802259,0.28085667977085393,0.5703131374826308
20,6.199999999999996,-0.4491009926376343,0.6870277902215737,1.2972260067044061,0.9345380700823566,0.2643380162160302,-0.23815582541083166,-0.06226788879443239,-0.12412430009641652,0.0018330768603960878,-0.5473684680893607,0.28514143165215083,0.572519771371567
21,6.2099999999999955,-0.5036251058510415,0.7040144876853593,1.2945307685711087,0.9395220734893637,0.25331463657092984,-0.2303994424836929,-0.10088309587577574,-0.08645195978880733,-0.0005830498483195266,-0.5487909996427796,0.28917932826633347,0.5747856227945307
