time,seconds_elapsed,relativeAltitude,pressure
1681140149690156000,-0.559843994140625,0,1004.4916534423828
1681140150694951000,0.444950927734375,-0.01849365234375,1004.4940185546875
1681140151698994000,1.448993896484375,-0.03963470458984375,1004.4963836669922
1681140152700871000,2.450870849609375,-0.0792694091796875,1004.5011901855469
1681140153702657000,3.452656982421875,-0.08719635009765625,1004.5020294189453
1681140154704494800,4.454494873046875,-0.0924835205078125,1004.5027160644531
1681140155251048000,5.0010478515625,-0.08719635009765625,1004.5020294189453
1681140156252714000,6.0027138671875,-0.08719635009765625,1004.5020294189453
1681140157254484000,7.00448388671875,-0.076629638671875,1004.500732421875
1681140158256192000,8.00619189453125,-0.0660552978515625,1004.4993591308594
1681140159258064100,9.008064208984376,-0.06341552734375,1004.4992065429688
1681140160260102000,10.010101806640625,-0.06341552734375,1004.4991302490234
1681140161262455000,11.012455078125,-0.0607757568359375,1004.4988250732422
1681140162264289800,12.014289794921876,-0.050201416015625,1004.4975280761719
1681140163266852900,13.016852783203126,-0.02378082275390625,1004.4943237304688
1681140164269149000,14.01914892578125,0,1004.4916534423828
1681140165270931000,15.020930908203125,0.013214111328125,1004.4900512695312
1681140166273151000,16.02315087890625,0.013214111328125,1004.4900512695312
1681140167274971100,17.02497119140625,0.00528717041015625,1004.4910430908203
1681140168276828000,18.026827880859376,0.00528717041015625,1004.4910430908203
1681140169278592800,19.0285927734375,0.01056671142578125,1004.4902801513672
1681140170280299800,20.0302998046875,0.02114105224609375,1004.4891357421875
1681140171282230800,21.032230712890627,0.02378082275390625,1004.4889068603516
1681140172283921000,22.0339208984375,0.03699493408203125,1004.4873809814453
1681140173285764000,23.03576416015625,0.03699493408203125,1004.4873809814453
1681140174287501800,24.037501708984376,0.01849365234375,1004.4892883300781
1681140175289385700,25.0393857421875,0.0158538818359375,1004.4898223876953
1681140176291447000,26.041447021484377,0.00528717041015625,1004.490966796875
1681140177293046000,27.0430458984375,0,1004.4915008544922
1681140178294931000,28.044930908203124,0,1004.4915008544922
1681140179296657000,29.046656982421876,0.0026397705078125,1004.4914245605469
1681140180298332000,30.048331787109376,0.00792694091796875,1004.4905090332031
1681140181300246000,31.05024609375,0.02114105224609375,1004.4889831542969
1681140182302089000,32.0520888671875,0.02114105224609375,1004.4889831542969
1681140183303838000,33.053837890625,0.01849365234375,1004.4892883300781
1681140184307446000,34.057446044921875,0.013214111328125,1004.4898986816406
1681140185309716000,35.05971606445313,0.00792694091796875,1004.4905090332031
1681140186313241900,36.06324194335937,-0.013214111328125,1004.4931030273438
1681140187315873800,37.06587377929687,-0.013214111328125,1004.4931030273438
1681140188317650000,38.06764990234375,-0.0026397705078125,1004.4921112060547
1681140189319591000,39.0695908203125,0.01056671142578125,1004.4902038574219
1681140190322180900,40.07218090820312,0.01849365234375,1004.4895172119141
1681140191324149000,41.07414892578125,0.0290679931640625,1004.4882202148438
1681140192325932000,42.07593212890625,0.0343475341796875,1004.4875335693359
1681140193327686000,43.077685791015625,0.0343475341796875,1004.4875335693359
