time,seconds_elapsed,relativeAltitude,pressure
1681412404161628000,-0.5343720703125,0,987.3351287841797
1681412405163590100,0.467590087890625,0.4544830322265625,987.2817993164062
1681412406165480200,1.469480224609375,0.9089508056640625,987.2284698486328
1681412407167403300,2.4714033203125,1.833770751953125,987.1195983886719
1681412408169169200,3.473169189453125,2.531341552734375,987.0375823974609
1681412409171189000,4.47518896484375,2.9541168212890625,986.9877624511719
1681412410722506000,6.026506103515625,3.2632598876953125,986.9514465332031
1681412411724600000,7.02860009765625,3.32403564453125,986.9441986083984
1681412412726479000,8.03047900390625,3.59619140625,986.9121551513672
1681412413728815000,9.032815185546875,3.62261962890625,986.9091033935547
1681412414730301200,10.03430126953125,3.88421630859375,986.8784332275391
1681412415732245200,11.036245361328126,4.143157958984375,986.8480682373047
1681412416734144300,12.038144287109375,4.5395050048828125,986.8012237548828
1681412417736021000,13.04002099609375,4.542144775390625,986.8009185791016
1681412418737948200,14.0419482421875,4.9966278076171875,986.7475128173828
1681412419739698200,15.0436982421875,5.1604461669921875,986.7282867431641
1681412420741549000,16.045549072265626,5.239715576171875,986.7189025878906
1681412421743481000,17.047481201171873,5.546234130859375,986.6829681396484
1681412422745126000,18.0491259765625,5.83160400390625,986.6493988037109
1681412423746943000,19.05094287109375,6.109039306640625,986.6167449951172
1681412424749064200,20.053064208984374,6.267578125,986.5981292724609
1681412425750939100,21.054939208984376,6.41290283203125,986.5811920166016
1681412426752790300,22.056790283203124,6.959869384765625,986.5168762207031
1681412427755104000,23.05910400390625,6.959869384765625,986.5168762207031
1681412428757333000,24.0613330078125,7.004791259765625,986.5113830566406
1681412429759043300,25.063043212890626,7.004791259765625,986.5113830566406
1681412430760987100,26.064987060546876,7.5200347900390625,986.4510345458984
1681412431762936000,27.06693603515625,7.739349365234375,986.4252471923828
1681412432764833300,28.068833251953127,7.802764892578125,986.4176940917969
1681412433766833200,29.070833251953125,8.587539672851562,986.3254547119141
1681412434768981200,30.072981201171874,8.78570556640625,986.3021087646484
1681412435771184000,31.07518408203125,8.899337768554688,986.2888336181641
1681412436772864000,32.07686401367187,9.100143432617188,986.2653350830078
1681412437774763000,33.07876293945313,9.163558959960938,986.2576293945312
1681412438776928300,34.08092822265625,9.501785278320312,986.2178802490234
1681412439778604000,35.08260400390625,9.615402221679688,986.2047576904297
1681412440780440000,36.084440185546875,10.3341064453125,986.1201477050781
1681412441782315000,37.08631494140625,10.408096313476562,986.1116027832031
1681412442784326100,38.088326171875,10.688186645507812,986.0786437988281
1681412443786347300,39.09034716796875,10.7225341796875,986.0744476318359
1681412444788245200,40.092245361328125,10.783309936523438,986.0674285888672
1681412445789881000,41.09388110351563,11.007904052734375,986.0408782958984
1681412446791743000,42.095742919921875,11.161163330078125,986.02294921875
1681412447793797000,43.09779711914062,11.208724975585938,986.0175323486328
1681412448795466200,44.09946630859375,11.472946166992188,985.9864044189453
1681412449797457200,45.10145703125,11.906295776367188,985.9352874755859
1681412450799232000,46.10323193359375,12.1995849609375,985.9009552001953
1681412451800994000,47.104994140625,12.38983154296875,985.8787536621094
1681412452803080200,48.107080078125,12.511383056640625,985.8643341064453
1681412453805143000,49.10914306640625,12.548370361328125,985.8600616455078
1681412454806968300,50.11096826171875,12.722763061523438,985.8395385742188
1681412455809240000,51.113239990234376,12.936798095703125,985.8142852783203
1681412456811321000,52.11532104492188,12.984359741210938,985.8088684082031
1681412457813542100,53.11754223632813,13.24066162109375,985.7785034179688
1681412458815559200,54.11955908203125,13.784988403320312,985.7147979736328
1681412459817527000,55.121527099609374,13.880111694335938,985.7035064697266
1681412460819502000,56.12350219726562,14.08355712890625,985.6795501708984
1681412461821424000,57.12542407226562,14.252670288085938,985.6597900390625
1681412462823374000,58.1273740234375,14.33721923828125,985.6498718261719
1681412463825040100,59.1290400390625,14.601455688476562,985.6187438964844
1681412464826778000,60.13077807617187,14.94232177734375,985.5788421630859
1681412465828616200,61.1326162109375,14.944961547851562,985.5783843994141
1681412466830496000,62.13449609375,15.816925048828125,985.47607421875
1681412467832275200,63.13627514648437,15.901473999023438,985.4660034179688
1681412468834210000,64.1382099609375,16.316329956054688,985.41748046875
1681412469836047000,65.14004711914062,16.371810913085938,985.4108428955078
1681412470837875200,66.14187524414062,16.879135131835938,985.3514099121094
1681412471839927300,67.14392724609375,16.900283813476562,985.3488922119141
1681412472841526000,68.14552612304688,16.879135131835938,985.3514099121094
