,seconds_elapsed,relativeAltitude,pressure
0,7.77722,3.59619140625,986.9121551513672
1,7.78722,3.59619140625,986.9121551513672
2,7.79722,3.59619140625,986.9121551513672
3,7.80722,3.59619140625,986.9121551513672
4,7.81722,3.59619140625,986.9121551513672
5,7.82722,3.59619140625,986.9121551513672
6,7.83722,3.59619140625,986.9121551513672
7,7.84722,3.59619140625,986.9121551513672
8,7.85722,3.59619140625,986.9121551513672
9,7.86722,3.59619140625,986.9121551513672
10,7.87722,3.59619140625,986.9121551513672
11,7.88722,3.59619140625,986.9121551513672
12,7.89722,3.59619140625,986.9121551513672
13,7.90722,3.59619140625,986.9121551513672
14,7.91722,3.59619140625,986.9121551513672
15,7.92722,3.59619140625,986.9121551513672
16,7.93722,3.59619140625,986.9121551513672
17,7.94722,3.59619140625,986.9121551513672
18,7.95722,3.59619140625,986.9121551513672
19,7.96722,3.59619140625,986.9121551513672
20,7.97722,3.59619140625,986.9121551513672
21,7.98722,3.59619140625,986.9121551513672
22,7.99722,3.59619140625,986.9121551513672
23,8.00722,3.59619140625,986.9121551513672
24,8.01722,3.59619140625,986.9121551513672
25,8.02722,3.59619140625,986.9121551513672
26,8.03722,3.596369143569029,986.9121346274273
27,8.04722,3.596632809823329,986.9121041809776
28,8.05722,3.596896476077629,986.912073734528
29,8.06722,3.597160142331929,986.9120432880783
30,8.07722,3.5974238085862287,986.9120128416286
31,8.08722,3.5976874748405288,986.9119823951789
32,8.09722,3.597951141094829,986.9119519487292
33,8.10722,3.5982148073491285,986.9119215022795
34,8.11722,3.5984784736034285,986.9118910558299
35,8.12722,3.5987421398577286,986.9118606093801
36,8.13722,3.5990058061120287,986.9118301629305
37,8.14722,3.5992694723663283,986.9117997164808
38,8.15722,3.5995331386206284,986.9117692700311
39,8.16722,3.5997968048749285,986.9117388235815
40,8.17722,3.600060471129228,986.9117083771317
41,8.18722,3.600324137383528,986.911677930682
42,8.19722,3.6005878036378283,986.9116474842324
43,8.20722,3.6008514698921283,986.9116170377827
44,8.21722,3.601115136146428,986.9115865913329
45,8.22722,3.601378802400728,986.9115561448833
46,8.23722,3.601642468655028,986.9115256984336
47,8.24722,3.6019061349093278,986.9114952519839
48,8.25722,3.602169801163628,986.9114648055343
49,8.26722,3.602433467417928,986.9114343590845
50,8.27722,3.602697133672228,986.9114039126349
51,8.28722,3.6029607999265276,986.9113734661852
52,8.29722,3.6032244661808277,986.9113430197355
53,8.30722,3.6034881324351278,986.9113125732858
54,8.31722,3.603751798689428,986.9112821268361
55,8.32722,3.6040154649437275,986.9112516803864
56,8.33722,3.6042791311980276,986.9112212339368
57,8.34722,3.6045427974523276,986.911190787487
58,8.35722,3.6048064637066273,986.9111603410373
59,8.36722,3.6050701299609273,986.9111298945877
60,8.37722,3.6053337962152274,986.911099448138
61,8.38722,3.605597462469527,986.9110690016882
62,8.39722,3.605861128723827,986.9110385552386
63,8.40722,3.606124794978127,986.9110081087889
64,8.41722,3.6063884612324273,986.9109776623393
65,8.42722,3.606652127486727,986.9109472158896
66,8.43722,3.606915793741027,986.9109167694398
67,8.44722,3.607179459995327,986.9108863229902
68,8.45722,3.607443126249627,986.9108558765405
69,8.46722,3.607706792503927,986.9108254300908
70,8.47722,3.607970458758227,986.9107949836412
71,8.48722,3.608234125012527,986.9107645371914
72,8.49722,3.6084977912668266,986.9107340907417
73,8.50722,3.6087614575211266,986.9107036442921
74,8.51722,3.6090251237754267,986.9106731978424
75,8.52722,3.609288790029727,986.9106427513926
76,8.53722,3.6095524562840264,986.910612304943
77,8.54722,3.6098161225383265,986.9105818584933
78,8.55722,3.6100797887926266,986.9105514120437
79,8.56722,3.610343455046926,986.910520965594
80,8.57722,3.6106071213012263,986.9104905191442
81,8.58722,3.6108707875555264,986.9104600726946
82,8.59722,3.6111344538098265,986.9104296262449
83,8.60722,3.611398120064126,986.9103991797951
84,8.61722,3.611661786318426,986.9103687333455
85,8.62722,3.6119254525727262,986.9103382868958
86,8.63722,3.612189118827026,986.9103078404461
87,8.64722,3.612452785081326,986.9102773939965
88,8.65722,3.612716451335626,986.9102469475467
89,8.66722,3.612980117589926,986.910216501097
90,8.67722,3.6132437838442257,986.9101860546474
91,8.68722,3.613507450098526,986.9101556081977
92,8.69722,3.613771116352826,986.910125161748
93,8.70722,3.6140347826071255,986.9100947152983
94,8.71722,3.6142984488614256,986.9100642688486
95,8.72722,3.6145621151157257,986.910033822399
96,8.73722,3.6148257813700257,986.9100033759493
97,8.74722,3.6150894476243254,986.9099729294995
98,8.75722,3.6153531138786255,986.9099424830499
99,8.76722,3.6156167801329255,986.9099120366002
100,8.77722,3.615880446387225,986.9098815901505
101,8.78722,3.6161441126415252,986.9098511437008
102,8.79722,3.6164077788958253,986.9098206972511
103,8.80722,3.6166714451501254,986.9097902508014
104,8.81722,3.616935111404425,986.9097598043518
105,8.82722,3.617198777658725,986.909729357902
106,8.83722,3.617462443913025,986.9096989114523
107,8.84722,3.6177261101673253,986.9096684650027
108,8.85722,3.617989776421625,986.909638018553
109,8.86722,3.618253442675925,986.9096075721034
110,8.87722,3.618517108930225,986.9095771256536
111,8.88722,3.6187807751845247,986.9095466792039
112,8.89722,3.6190444414388248,986.9095162327543
113,8.90722,3.619308107693125,986.9094857863046
114,8.91722,3.619571773947425,986.9094553398548
115,8.92722,3.6198354402017245,986.9094248934052
116,8.93722,3.6200991064560246,986.9093944469555
117,8.94722,3.6203627727103247,986.9093640005058
118,8.95722,3.6206264389646243,986.9093335540562
119,8.96722,3.6208901052189244,986.9093031076064
120,8.97722,3.6211537714732245,986.9092726611567
121,8.98722,3.6214174377275246,986.9092422147071
122,8.99722,3.621681103981824,986.9092117682574
123,9.00722,3.6219447702361243,986.9091813218078
124,9.01722,3.6222084364904243,986.909150875358
125,9.02722,3.622472102744724,986.9091204289083
126,9.03722,3.623770203890769,986.9089684976309
127,9.04722,3.626382288909931,986.9086622510789
128,9.05722,3.6289943739290935,986.9083560045268
129,9.06722,3.631606458948256,986.9080497579747
130,9.07722,3.6342185439674184,986.9077435114227
131,9.08722,3.6368306289865804,986.9074372648706
132,9.09722,3.6394427140057424,986.9071310183185
133,9.10722,3.642054799024905,986.9068247717665
134,9.11722,3.644666884044067,986.9065185252144
135,9.12722,3.647278969063229,986.9062122786623
136,9.13722,3.6498910540823912,986.9059060321104
137,9.14722,3.6525031391015537,986.9055997855583
138,9.15722,3.6551152241207157,986.9052935390062
139,9.16722,3.657727309139878,986.9049872924542
140,9.17722,3.66033939415904,986.9046810459021
141,9.18722,3.662951479178202,986.9043747993501
142,9.19722,3.6655635641973645,986.904068552798
143,9.20722,3.6681756492165265,986.9037623062459
144,9.21722,3.6707877342356885,986.9034560596939
145,9.22722,3.6733998192548514,986.9031498131418
146,9.23722,3.6760119042740134,986.9028435665897
147,9.24722,3.678623989293176,986.9025373200377
148,9.25722,3.681236074312338,986.9022310734856
149,9.26722,3.6838481593315,986.9019248269335
150,9.27722,3.686460244350662,986.9016185803815
151,9.28722,3.689072329369824,986.9013123338294
152,9.29722,3.691684414388986,986.9010060872773
153,9.30722,3.6942964994081486,986.9006998407253
154,9.31722,3.696908584427311,986.9003935941732
155,9.32722,3.699520669446473,986.9000873476211
156,9.33722,3.7021327544656355,986.8997811010692
157,9.34722,3.7047448394847975,986.899474854517
158,9.35722,3.7073569245039595,986.899168607965
159,9.36722,3.709969009523122,986.898862361413
160,9.37722,3.712581094542284,986.8985561148609
161,9.38722,3.715193179561446,986.8982498683089
162,9.39722,3.717805264580609,986.8979436217568
163,9.40722,3.7204173495997708,986.8976373752047
164,9.41722,3.723029434618933,986.8973311286527
165,9.42722,3.725641519638095,986.8970248821006
166,9.43722,3.728253604657257,986.8967186355485
167,9.44722,3.7308656896764196,986.8964123889965
168,9.45722,3.7334777746955816,986.8961061424444
169,9.46722,3.7360898597147436,986.8957998958923
170,9.47722,3.7387019447339065,986.8954936493403
171,9.48722,3.7413140297530685,986.8951874027882
172,9.49722,3.7439261147722305,986.8948811562361
173,9.50722,3.746538199791393,986.8945749096841
174,9.51722,3.749150284810555,986.894268663132
175,9.52722,3.751762369829717,986.8939624165799
176,9.53722,3.7543744548488793,986.893656170028
177,9.54722,3.7569865398680413,986.8933499234759
178,9.55722,3.7595986248872033,986.8930436769238
179,9.56722,3.762210709906366,986.8927374303718
180,9.57722,3.764822794925528,986.8924311838197
181,9.58722,3.7674348799446906,986.8921249372677
182,9.59722,3.7700469649638526,986.8918186907156
183,9.60722,3.7726590499830146,986.8915124441635
184,9.61722,3.775271135002177,986.8912061976115
185,9.62722,3.777883220021339,986.8908999510594
186,9.63722,3.780495305040501,986.8905937045073
187,9.64722,3.783107390059664,986.8902874579553
188,9.65722,3.785719475078826,986.8899812114032
189,9.66722,3.788331560097988,986.8896749648511
190,9.67722,3.7909436451171503,986.8893687182991
191,9.68722,3.7935557301363123,986.889062471747
192,9.69722,3.7961678151554743,986.8887562251949
193,9.70722,3.7987799001746367,986.8884499786429
194,9.71722,3.8013919851937987,986.8881437320908
195,9.72722,3.8040040702129616,986.8878374855387
196,9.73722,3.8066161552321236,986.8875312389868
197,9.74722,3.8092282402512856,986.8872249924347
198,9.75722,3.811840325270448,986.8869187458827
199,9.76722,3.81445241028961,986.8866124993306
200,9.77722,3.817064495308772,986.8863062527785
201,9.78722,3.8196765803279344,986.8860000062265
202,9.79722,3.8222886653470964,986.8856937596744
203,9.80722,3.8249007503662584,986.8853875131223
204,9.81722,3.8275128353854213,986.8850812665703
205,9.82722,3.8301249204045833,986.8847750200182
206,9.83722,3.8327370054237453,986.8844687734661
207,9.84722,3.8353490904429077,986.8841625269141
208,9.85722,3.8379611754620697,986.883856280362
209,9.86722,3.8405732604812317,986.8835500338099
210,9.87722,3.843185345500394,986.8832437872579
211,9.88722,3.845797430519556,986.8829375407058
212,9.89722,3.8484095155387186,986.8826312941537
213,9.90722,3.851021600557881,986.8823250476017
214,9.91722,3.853633685577043,986.8820188010496
215,9.92722,3.8562457705962054,986.8817125544975
216,9.93722,3.8588578556153674,986.8814063079456
217,9.94722,3.8614699406345294,986.8811000613935
218,9.95722,3.864082025653692,986.8807938148415
219,9.96722,3.866694110672854,986.8804875682894
220,9.97722,3.8693061956920163,986.8801813217373
221,9.98722,3.8719182807111787,986.8798750751853
222,9.99722,3.8745303657303407,986.8795688286332
223,10.00722,3.8771424507495027,986.8792625820811
224,10.01722,3.879754535768665,986.8789563355291
225,10.02722,3.882366620787827,986.878650088977
226,10.03722,3.8849706230218812,986.8783447722822
227,10.04722,3.8875550152300957,986.8780417115577
228,10.05722,3.89013940743831,986.8777386508332
229,10.06722,3.8927237996465247,986.8774355901087
230,10.07722,3.895308191854739,986.8771325293842
231,10.08722,3.8978925840629532,986.8768294686597
232,10.09722,3.9004769762711677,986.8765264079353
233,10.10722,3.903061368479382,986.8762233472108
234,10.11722,3.9056457606875963,986.8759202864863
235,10.12722,3.9082301528958108,986.8756172257619
236,10.13722,3.910814545104025,986.8753141650374
237,10.14722,3.9133989373122398,986.8750111043129
238,10.15722,3.915983329520454,986.8747080435884
239,10.16722,3.9185677217286683,986.874404982864
240,10.17722,3.9211521139368823,986.8741019221395
241,10.18722,3.923736506145097,986.873798861415
242,10.19722,3.926320898353311,986.8734958006905
243,10.20722,3.9289052905615254,986.873192739966
244,10.21722,3.93148968276974,986.8728896792416
245,10.22722,3.9340740749779544,986.8725866185171
246,10.23722,3.936658467186169,986.8722835577927
247,10.24722,3.939242859394383,986.8719804970682
248,10.25722,3.9418272516025974,986.8716774363437
249,10.26722,3.9444116438108114,986.8713743756192
250,10.27722,3.946996036019026,986.8710713148947
251,10.28722,3.9495804282272404,986.8707682541702
252,10.29722,3.9521648204354545,986.8704651934457
253,10.30722,3.954749212643669,986.8701621327212
254,10.31722,3.9573336048518835,986.8698590719969
255,10.32722,3.959917997060098,986.8695560112724
256,10.33722,3.962502389268312,986.8692529505479
257,10.34722,3.9650867814765265,986.8689498898234
258,10.35722,3.9676711736847405,986.8686468290989
259,10.36722,3.970255565892955,986.8683437683744
260,10.37722,3.9728399581011695,986.8680407076499
261,10.38722,3.9754243503093836,986.8677376469255
262,10.39722,3.9780087425175985,986.8674345862011
263,10.40722,3.9805931347258126,986.8671315254766
264,10.41722,3.983177526934027,986.8668284647521
265,10.42722,3.985761919142241,986.8665254040276
266,10.43722,3.9883463113504556,986.8662223433031
267,10.44722,3.9909307035586696,986.8659192825786
268,10.45722,3.993515095766884,986.8656162218542
269,10.46722,3.9960994879750986,986.8653131611297
270,10.47722,3.998683880183313,986.8650101004052
271,10.48722,4.001268272391528,986.8647070396808
272,10.49722,4.003852664599742,986.8644039789563
273,10.50722,4.006437056807956,986.8641009182318
274,10.51722,4.009021449016171,986.8637978575073
275,10.52722,4.011605841224385,986.8634947967828
276,10.53722,4.014190233432599,986.8631917360584
277,10.54722,4.016774625640814,986.8628886753339
278,10.55722,4.019359017849028,986.8625856146094
279,10.56722,4.021943410057243,986.8622825538849
280,10.57722,4.024527802265457,986.8619794931604
281,10.58722,4.027112194473671,986.861676432436
282,10.59722,4.029696586681885,986.8613733717115
283,10.60722,4.0322809788901,986.8610703109871
284,10.61722,4.034865371098314,986.8607672502626
285,10.62722,4.037449763306528,986.8604641895381
286,10.63722,4.040034155514743,986.8601611288136
287,10.64722,4.042618547722957,986.8598580680891
288,10.65722,4.045202939931172,986.8595550073646
289,10.66722,4.047787332139386,986.8592519466401
290,10.67722,4.0503717243476,986.8589488859158
291,10.68722,4.052956116555814,986.8586458251913
292,10.69722,4.055540508764029,986.8583427644668
293,10.70722,4.058124900972243,986.8580397037423
294,10.71722,4.060709293180457,986.8577366430178
295,10.72722,4.063293685388672,986.8574335822933
296,10.73722,4.065878077596886,986.8571305215688
297,10.74722,4.068462469805101,986.8568274608444
298,10.75722,4.071046862013315,986.85652440012
299,10.76722,4.073631254221529,986.8562213393955
300,10.77722,4.076215646429744,986.855918278671
301,10.78722,4.078800038637958,986.8556152179465
302,10.79722,4.081384430846172,986.855312157222
303,10.80722,4.083968823054386,986.8550090964975
304,10.81722,4.086553215262601,986.854706035773
305,10.82722,4.089137607470815,986.8544029750486
