time,seconds_elapsed,bpm
1681266052680773400,11.6887734375,116
1681266057680773400,16.6887734375,117
1681266061680773400,20.6887734375,114
1681266067680773400,26.6887734375,113
1681266068680773400,27.6887734375,114
1681266073680773400,32.6887734375,121
1681266080680773400,39.6887734375,131
1681266086680773400,45.6887734375,137
1681266091680773400,50.6887734375,138
1681266095680773400,54.6887734375,137
1681266102680773400,61.6887734375,139.00000000000003
1681266104680773400,63.6887734375,140
