time,seconds_elapsed,bpm
1681506761059851500,0.7008515625,92.00000000000001
1681506770059851500,9.7008515625,103
1681506775059851500,14.7008515625,111
1681506779059851500,18.7008515625,112
1681506781059851500,20.7008515625,113
1681506787059851500,26.7008515625,113
1681506794059851500,33.7008515625,107.00000000000001
1681506800059851500,39.7008515625,110
1681506802059851500,41.7008515625,110
1681506806059851500,45.7008515625,111
1681506811059851500,50.7008515625,111
