,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionX,quaternionY,quaternionZ
0,1.0,0.06987156653267448,0.16464200141490437,-0.4108256048202747,0.2745227104256628,0.5120158370817081,-0.8139267920487328,-0.1013791779390885,0.050691096062655476,0.007453860246459862,-0.23242362522417045,0.19752428563670668,-0.20061978903910868
1,1.01,0.07812188951112807,0.17546002230151153,-0.4044232165314254,0.2738202957534452,0.5125280717036006,-0.8138410728764526,-0.10317778787745645,0.05098464472246401,0.005150378590144624,-0.23230942104877397,0.197766976975243,-0.20278403493144112
2,1.02,0.07819384046167929,0.1857462533745798,-0.4075165413988891,0.2732134210526723,0.5129965789624658,-0.8137498476761329,-0.10257400636654224,0.047441483674601444,0.003220942697296548,-0.23216091713313233,0.19805646290563297,-0.20495428738478746
3,1.03,0.0709932266275392,0.1970119368649749,-0.4147697226773418,0.27265650749122133,0.5135027204451872,-0.8136173981632314,-0.09950834949060396,0.04798565827186933,0.0036851115698122525,-0.2320199256956586,0.19838858109896948,-0.20716135853926107
4,1.04,0.05319903947661957,0.20674342121560144,-0.4262884194163914,0.27213053679254373,0.5141392245440158,-0.8133914533709965,-0.09622869501239377,0.04932735848451842,0.005028906038143238,-0.2319371421624995,0.1987697139868385,-0.20941184008388525
5,1.05,0.02315710404052689,0.21833384685394244,-0.44672207731023533,0.27161548269377395,0.5150107576522328,-0.8130120869746225,-0.08999333482296325,0.04449698822221062,0.00977097850673736,-0.2319680376224319,0.1992102839288827,-0.21172060161866102
6,1.06,-0.006339746802902791,0.23785981267736514,-0.46620586988681856,0.27111938932455004,0.5161894596228129,-0.8124297755923032,-0.08444202462743843,0.035322581544082854,0.019808476866870615,-0.23214576602868608,0.19973325516951282,-0.21411068259729926
7,1.07,-0.02166494433788216,0.2620560358496261,-0.4906978938270995,0.27067189148771076,0.5176220422113089,-0.8116670050333247,-0.08360171811376166,0.02634081203212993,0.030132522999843057,-0.23243305388281435,0.20035278920821642,-0.2166040689534923
8,1.08,-0.010749345185993438,0.28732192486350705,-0.5220077255517169,0.27026818100544814,0.5191416169661645,-0.8108306239104178,-0.08218233829416424,0.02157603194391646,0.03574566861381258,-0.23272835331230934,0.20105236387505357,-0.21924963264253514
9,1.09,0.018433492346328597,0.31765392753376454,-0.5636308817630166,0.26989455925041367,0.5205858414586818,-0.8100287983559483,-0.07922188377656275,0.020141513131262494,0.03288842291829514,-0.23292926494440877,0.20181528605935764,-0.22211552500991652
10,1.1,0.05442430024572042,0.3513573733219263,-0.6093158189562784,0.26955256478091283,0.5218635398288038,-0.8093203324957371,-0.079134548239578,0.027280188736732592,0.0263524392972828,-0.23297317713630006,0.2026404830800919,-0.2252567050971748
11,1.11,0.07709544436140615,0.38051540405922396,-0.6495418102287641,0.26923387667862175,0.5230096377728288,-0.8086863712161341,-0.08050603271971302,0.04376560178941202,0.021593070077359406,-0.23288184742681042,0.20352557349418265,-0.2286604514169526
12,1.12,0.07926318332756632,0.404371220061148,-0.6875701044453308,0.2688957936334191,0.5241647223418113,-0.8080506588914431,-0.07968057873222271,0.05379052731150288,0.015335919344215642,-0.23274519850409073,0.2044605386273455,-0.2322824928535399
13,1.1300000000000001,0.06280073163507005,0.4252655602351299,-0.7312132440856665,0.26851267614547397,0.5254911844647723,-0.8073160355561413,-0.07708403601136513,0.045186554917017646,0.010840460436884275,-0.23265656032396517,0.20545714492787062,-0.23610830501608926
14,1.1400000000000001,0.04226860395283394,0.4482357235159731,-0.7808644282486069,0.2680421100812964,0.5270966487092665,-0.8064251219038852,-0.07627414591988774,0.02569783538347057,0.01361971023725358,-0.23267620221242225,0.20651617146860093,-0.24014723865073392
15,1.1500000000000001,0.035980494051665236,0.4769539018693253,-0.8266786663795856,0.2675151919882585,0.528944162788516,-0.8053895868102674,-0.07625795960635892,0.0079534526989668,0.01993485379410004,-0.23277407536693331,0.20765617194639138,-0.24442340056478132
16,1.1600000000000001,0.04002347298221334,0.5114229005942924,-0.8698666707918569,0.2669999979700339,0.5309183263153522,-0.8042607447135879,-0.07705437347011677,-0.0017700802404122084,0.026843378522840394,-0.23287945950793443,0.20889324683379973,-0.24893210305087113
17,1.1700000000000002,0.054337429050561624,0.5489996106377643,-0.9099260026180283,0.26652417056236477,0.5329228250202916,-0.8030920407667351,-0.07947603612683467,-0.007258869057675402,0.03913645905293115,-0.23293486670242816,0.21022578293139946,-0.25367500743898924
18,1.1800000000000002,0.08396490021534976,0.5919284832314886,-0.9437976464337772,0.2661331620744675,0.5348433115370628,-0.8019442590012523,-0.08622505654478797,-0.015545557678239322,0.04968141926642026,-0.23287120433406794,0.21165618222370902,-0.25865149258247006
19,1.1900000000000002,0.12693435247084953,0.6424440380470737,-0.9724815102169118,0.2659401337147073,0.536551800333542,-0.8008664476401709,-0.09442460903919182,-0.019169851452103398,0.05861364847276715,-0.23260473434250903,0.21321616310494573,-0.2638524318101389
20,1.2000000000000002,0.16869546588641324,0.6936487881088408,-0.9892119413052571,0.26602147011872146,0.5379766910511535,-0.7998830808050116,-0.09753753146942472,-0.015074411388195423,0.0667429746783456,-0.23208894435150063,0.2149239878021432,-0.26925658616013765
21,1.2100000000000002,0.1993881770802336,0.7411253375730726,-0.9951261960186272,0.26641800783769026,0.539139539136519,-0.7989677197561666,-0.10071661306083546,-0.012247041851127126,0.06935989946066548,-0.2313420204402252,0.21678546185612693,-0.2747982948879493
