time,seconds_elapsed,z,y,x
1681506794095608600,33.736608642578126,0.5220107807159423,2.147363911360502,0.10432780495882034
1681506794105625300,33.746625244140624,0.171655410833098,1.8547867401748894,0.15437047750055788
1681506794115643100,33.75664306640625,-0.16728194498922674,1.5968056660741567,0.1262333472967148
1681506794125660400,33.76666040039063,-0.3839566472440958,1.4180150330662726,-0.028818098205327988
1681506794135678200,33.77667822265625,-0.42103864286057646,1.336498779374361,-0.3219803758025169
1681506794145695500,33.78669555664062,-0.3425017703056335,1.3372189103424548,-0.7932347827494144
1681506794155713300,33.79671337890625,-0.015748773273825643,1.2614531830012798,-1.478973651897907
1681506794165730600,33.80673046875,0.4902420160114765,1.0639029044657946,-2.0444909813851115
1681506794175748400,33.81674829101563,0.8575888161730021,0.8691869725733995,-2.5890122845947743
1681506794185765400,33.82676538085938,0.9040805182348937,0.7231979544490575,-3.1011084050178526
1681506794195783400,33.836783447265624,1.0865917792011053,0.6667413232117891,-3.3015351157724857
1681506794205801200,33.84680126953125,0.8807839599300176,0.3882721723556518,-3.479730413235724
1681506794215818500,33.85681860351563,0.4313029203087091,0.17832009288668632,-3.805071497642994
1681506794225836300,33.86683618164062,0.20033494081795214,0.043965398454666134,-4.3997646527320144
1681506794235853300,33.87685327148437,0.08036891028769313,-0.06816811181902885,-4.978212775462866
1681506794245871400,33.886871337890625,0.001595160236954689,-0.23865853399336337,-5.666419496029615
1681506794255888400,33.896888427734375,0.06331409591659903,-0.7917892601162195,-6.318606808710098
1681506794265906400,33.90690649414063,0.2137332054428756,-0.7921738755196333,-6.956847429102659
1681506794275923200,33.916923095703126,0.05301087469756603,-0.9877747735530138,-7.407186473792791
1681506794285941200,33.92694116210937,0.23106661755964159,-1.465842367646098,-7.736078820940851
1681506794295958300,33.93695825195312,0.1895176325969398,-1.6629297048449516,-7.969298963272571
1681506794305976300,33.946976318359376,0.2879312450759113,-1.7821797691255807,-8.19496649826765
1681506794315993300,33.956993408203125,0.39029739457294343,-1.7583569949895141,-8.399859540781378
1681506794326011400,33.96701147460937,0.5442353258751332,-1.6420821471273899,-8.685853241923452
1681506794336029200,33.977029296875,0.6191873987458646,-1.6929992644160985,-8.994340514424442
1681506794346046500,33.98704638671875,0.7454647313147783,-1.8730922121942042,-9.28968948841095
1681506794356064300,33.997064208984376,0.7630557714544236,-2.0121517233163115,-9.660201547670363
1681506794366081500,34.00708154296875,0.5154786024682223,-2.0447826578080655,-10.116272414010762
1681506794376099300,34.01709936523437,0.31091128477752206,-1.9580629902541635,-10.40081883895397
1681506794386116400,34.02711645507812,-0.12474924621880054,-2.033133721068501,-10.769762041461467
1681506794396134400,34.037134521484376,-0.39171792889535423,-1.6430734962522981,-11.185285793358087
1681506794406151200,34.04715112304687,-0.5227600647132843,-1.136879877871275,-11.562089646238087
1681506794416169500,34.05716943359375,-0.5485445673763751,-0.871951761111617,-11.476819592970608
1681506794426186200,34.06718627929688,-0.6472142004430294,-0.6699024175912142,-11.047770004546642
1681506794436204500,34.07720458984375,-0.8591236975900828,-0.27147593096792694,-10.6906633703053
1681506794446221300,34.08722119140625,-1.3625854067891836,0.14134732979834078,-10.552657752150296
1681506794456239400,34.0972392578125,-1.8886285117611288,0.4476864843547344,-10.537359645253419
1681506794466256400,34.10725634765625,-2.361244562450051,0.6385246980309486,-10.59260047096014
1681506794476274200,34.11727416992188,-2.6404180621832607,0.7300742699593306,-10.76261100066304
1681506794486292500,34.12729248046875,-2.6969208706498145,0.7139338670194149,-10.964497847098112
1681506794496309200,34.137309326171874,-2.773493238198757,0.7016735203832387,-11.247241606533526
1681506794506327300,34.14732739257813,-2.5173931555390356,0.5026122527629137,-11.29656356358528
1681506794516344300,34.15734423828125,-2.2287667678058147,0.4242009793490171,-11.024279238843917
1681506794526362400,34.1673623046875,-1.8155566996790469,0.6538368334531783,-10.469108531326055
1681506794536379400,34.17737939453125,-1.5547171674072742,0.9871265387773513,-9.705013333821297
1681506794546397400,34.1873974609375,-1.3571487686932087,1.4832254641234874,-9.071886695441604
1681506794556414500,34.19741455078125,-1.288146544137597,1.94344818944633,-8.43064747775495
1681506794566432500,34.2074326171875,-1.2550374707400798,2.260254377481341,-7.6528984334290024
1681506794576449300,34.21744921875,-1.213753274193406,2.5883751557350156,-6.783046859467029
1681506794586467300,34.22746728515625,-1.2058709965109824,2.88109845739305,-5.908607957714795
1681506794596484400,34.237484375,-1.3530581383787095,3.148210347932577,-5.120374928775429
1681506794606502400,34.24750244140625,-1.48254434999153,3.156342216461897,-4.298890787619352
1681506794616519400,34.25751953125,-1.6311958653233944,3.2103941246449947,-3.4511794415339825
1681506794626537200,34.267537109375,-1.6772293022237716,3.150923698544502,-2.6709827117949723
1681506794636555500,34.277555419921875,-1.7236894401036202,3.3197453107237815,-1.9334037652939557
1681506794646572300,34.287572265625,-1.9290068455092608,3.34125162461102,-1.262506491446495
1681506794656590300,34.29759033203125,-1.9014134667932987,3.1570810521304606,-0.48006548991203307
1681506794666607400,34.307607421875,-1.9197801674805581,3.065308777362108,0.18026479721367358
1681506794676625200,34.31762524414062,-1.8596930707864463,3.0008477033674716,0.7099141099840403
1681506794686642400,34.32764233398437,-1.8152436882071197,2.9147388611882925,1.3483423619031905
1681506794696660200,34.33766015625,-1.7650848419398069,2.9965450377374885,1.8484318181902168
1681506794706677500,34.347677490234375,-1.6349195620216428,3.2255063535809514,2.357345216923952
1681506794716695300,34.3576953125,-1.5139701464772224,3.398063060635328,2.8944863467544315
1681506794726712600,34.36771264648438,-1.4283043718904256,3.7151802143156525,3.2667356050699947
1681506794736730400,34.37773046875,-1.367295484176278,3.9074873315006493,3.7332302502691745
1681506794746747100,34.3877470703125,-1.2028710840426384,3.990502883839607,4.1193309238046405
1681506794756765400,34.397765380859376,-1.1834346352320164,4.206767215195298,4.300224666571617
1681506794766782200,34.4077822265625,-1.134140662165731,4.137861436751485,4.478371740978956
1681506794776800500,34.41780053710937,-1.0416093126583843,4.102138965985179,4.630419328489899
1681506794786818300,34.427818359375,-0.9985212815601379,4.076263935494422,4.78909305614233
1681506794796835300,34.43783544921875,-0.9999772525221109,4.017746864596009,4.971254626888037
1681506794806853400,34.44785327148438,-1.1483873603135346,4.064617629103362,5.177396208158135
1681506794816870400,34.457870361328126,-1.4019406810998916,4.099266040897369,5.402815905871987
1681506794826888400,34.46788842773437,-1.6493232042968273,4.094121371485293,5.722858591610193
1681506794836905200,34.4779052734375,-1.923124947863817,4.284677845610678,6.151189218109845
1681506794846923300,34.48792333984375,-2.000009450101852,4.350555800665915,6.638222208946943
1681506794856940300,34.497940185546874,-2.231317621332407,4.529333574192226,7.076534131234884
1681506794866958300,34.50795825195313,-2.3898189150273796,4.71045469597429,7.253564768832922
1681506794876975400,34.51797534179688,-2.404555880910158,4.824389994972944,7.454722131949663
1681506794886993400,34.52799340820312,-2.387742693275213,4.978554720768332,7.768945317754149
