,seconds_elapsed,bpm
0,1.0,103.8350376872577
1,1.01,103.83303768716004
2,1.02,103.83103768706239
3,1.03,103.82903768696472
4,1.04,103.82703768686707
5,1.05,103.82503768676942
6,1.06,103.82303768667177
7,1.07,103.8210376865741
8,1.08,103.81903768647645
9,1.09,103.8170376863788
10,1.1,103.81503768628113
11,1.11,103.81303768618348
12,1.12,103.81103768608583
13,1.1300000000000001,103.80903768598817
14,1.1400000000000001,103.8070376858905
15,1.1500000000000001,103.80503768579285
16,1.1600000000000001,103.8030376856952
17,1.1700000000000002,103.80103768559755
18,1.1800000000000002,103.79903768549988
19,1.1900000000000002,103.79703768540223
20,1.2000000000000002,103.79503768530458
21,1.2100000000000002,103.79303768520691
22,1.2200000000000002,103.79103768510926
23,1.2300000000000002,103.7890376850116
24,1.2400000000000002,103.78703768491395
25,1.2500000000000002,103.78503768481629
26,1.2600000000000002,103.78303768471864
27,1.2700000000000002,103.78103768462098
28,1.2800000000000002,103.77903768452333
29,1.2900000000000003,103.77703768442566
30,1.3000000000000003,103.77503768432801
31,1.3100000000000003,103.77303768423036
32,1.3200000000000003,103.7710376841327
33,1.3300000000000003,103.76903768403504
34,1.3400000000000003,103.76703768393739
35,1.3500000000000003,103.76503768383974
36,1.3600000000000003,103.76303768374207
37,1.3700000000000003,103.76103768364442
38,1.3800000000000003,103.75903768354677
39,1.3900000000000003,103.7570376834491
40,1.4000000000000004,103.75503768335145
41,1.4100000000000004,103.7530376832538
42,1.4200000000000004,103.75103768315614
43,1.4300000000000004,103.74903768305848
44,1.4400000000000004,103.74703768296082
45,1.4500000000000004,103.74503768286317
46,1.4600000000000004,103.74303768276552
47,1.4700000000000004,103.74103768266785
48,1.4800000000000004,103.7390376825702
49,1.4900000000000004,103.73703768247255
50,1.5000000000000004,103.73503768237488
51,1.5100000000000005,103.73303768227723
52,1.5200000000000005,103.73103768217958
53,1.5300000000000005,103.72903768208192
54,1.5400000000000005,103.72703768198426
55,1.5500000000000005,103.7250376818866
56,1.5600000000000005,103.72303768178895
57,1.5700000000000005,103.7210376816913
58,1.5800000000000005,103.71903768159363
59,1.5900000000000005,103.71703768149598
60,1.6000000000000005,103.71503768139833
61,1.6100000000000005,103.71303768130066
62,1.6200000000000006,103.71103768120301
63,1.6300000000000006,103.70903768110536
64,1.6400000000000006,103.7070376810077
65,1.6500000000000006,103.70503768091004
66,1.6600000000000006,103.70303768081239
67,1.6700000000000006,103.70103768071473
68,1.6800000000000006,103.69903768061707
69,1.6900000000000006,103.69703768051941
70,1.7000000000000006,103.69503768042176
71,1.7100000000000006,103.69303768032411
72,1.7200000000000006,103.69103768022644
73,1.7300000000000006,103.68903768012879
74,1.7400000000000007,103.68703768003114
75,1.7500000000000007,103.68503767993349
76,1.7600000000000007,103.68303767983582
77,1.7700000000000007,103.68103767973817
78,1.7800000000000007,103.67903767964052
79,1.7900000000000007,103.67703767954285
80,1.8000000000000007,103.6750376794452
81,1.8100000000000007,103.67303767934754
82,1.8200000000000007,103.67103767924989
83,1.8300000000000007,103.66903767915223
84,1.8400000000000007,103.66703767905457
85,1.8500000000000008,103.66503767895692
86,1.8600000000000008,103.66303767885927
87,1.8700000000000008,103.6610376787616
88,1.8800000000000008,103.65903767866395
89,1.8900000000000008,103.6570376785663
90,1.9000000000000008,103.65503767846863
91,1.9100000000000008,103.65303767837098
92,1.9200000000000008,103.65103767827333
93,1.9300000000000008,103.64903767817567
94,1.9400000000000008,103.64703767807801
95,1.9500000000000008,103.64503767798035
96,1.9600000000000009,103.6430376778827
97,1.9700000000000009,103.64103767778504
98,1.9800000000000009,103.63903767768738
99,1.9900000000000009,103.63703767758973
100,2.000000000000001,103.63503767749208
101,2.0100000000000007,103.63303767739441
102,2.020000000000001,103.63103767729676
103,2.030000000000001,103.62903767719911
104,2.040000000000001,103.62703767710146
105,2.0500000000000007,103.62503767700379
