,seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionX,quaternionY,quaternionZ
0,1.0,0.505737328941228,0.2852097300728691,-0.4947604685108549,-0.7632558808412879,0.2871394568289494,-0.578774537889967,0.42654257459149153,-0.5511773993252629,-0.07844269161855394,-0.38619104861302567,-0.24792548662653308,-0.5307761466335946
1,1.01,0.534308582933581,0.2671824224937684,-0.23122169267403345,-0.7626870041107637,0.2812868169316998,-0.5823899883374826,0.3803464856811549,-0.5473640196616347,-0.01646222804504826,-0.3831100397646485,-0.2490577054564581,-0.5319281396398913
2,1.02,0.30846480458662573,0.2497737156024635,-0.057664916025171056,-0.7615479651426803,0.2776441203122923,-0.585623282661702,0.3017725259936578,-0.5470247926366624,0.03306577542339299,-0.38065796657910556,-0.24957346528220103,-0.5323599400230551
3,1.03,-0.09783376903611521,0.2509893082186497,0.05083855759663583,-0.7598127060513231,0.27702032544644833,-0.5881688272501062,0.2556537228829546,-0.5099349642295552,0.07056519767274813,-0.37950435121524967,-0.24878034506213934,-0.5328289582222121
4,1.04,-0.4356963647020483,0.24946482492996758,0.12252674346912111,-0.758020213564822,0.27928650869446897,-0.5894082524807368,0.25088623431735985,-0.43822678937577014,0.12565518123172978,-0.37987868040357126,-0.24695580106063666,-0.5333406236252792
5,1.05,-0.7171222724769497,0.2829641126458936,0.1336480948889775,-0.7561169891500373,0.2836420531166606,-0.5897705284004175,0.245966755274619,-0.3015988219759848,0.17914276274583107,-0.3813937482848331,-0.24423622782538748,-0.534102721936541
6,1.06,-0.941547173769953,0.32025016475918255,0.14153261270288833,-0.7539035084715648,0.2896130086257502,-0.5896993059805121,0.22283320975532409,-0.13005955514927298,0.18072769741501066,-0.3837126601179411,-0.24064717358640084,-0.5351957378185066
7,1.07,-1.0795761076812835,0.3209311569723042,0.12317095019878373,-0.7516158406749193,0.2965768615932502,-0.5891562569613149,0.16202786211878784,0.019694847616175973,0.15624848007064418,-0.38661933308181,-0.23652122765348166,-0.5365706249248371
8,1.08,-1.1229519579844154,0.2829441573860011,0.135356015272708,-0.7494349783788642,0.30404130666600376,-0.5881277956375023,0.09328394231684703,0.05023907800912765,0.12720685309446844,-0.38987290098731664,-0.23222764720611175,-0.5379873811118661
9,1.09,-1.266667086444795,0.21964376759715376,0.10827729092852673,-0.74757704755757,0.31187727825017647,-0.5863856896292419,0.046471148938871894,0.053537876182235766,0.06814167345874005,-0.3935150768541883,-0.22791872561237153,-0.5394029991116255
