,seconds_elapsed,pressure,relativeAltitude
0,1.0,985.5124504501617,-0.1112060075836224
1,1.01,985.5125060590341,-0.11015083788272212
2,1.02,985.5125616679064,-0.10909566818182187
3,1.03,985.5126172767789,-0.10804049848092159
4,1.04,985.5126728856512,-0.10698532878002133
5,1.05,985.5127284945236,-0.10593015907912107
6,1.06,985.5127841033959,-0.10487498937822079
7,1.07,985.5128397122683,-0.10381981967732053
8,1.08,985.5128953211406,-0.10276464997642026
9,1.09,985.512950930013,-0.10170948027551999
10,1.1,985.5130065388854,-0.10065431057461972
11,1.11,985.5130621477578,-0.09959914087371946
12,1.12,985.5131177566301,-0.0985439711728192
13,1.1300000000000001,985.5131733655024,-0.09748880147191892
14,1.1400000000000001,985.5132289743748,-0.09643363177101866
15,1.1500000000000001,985.5132845832471,-0.0953784620701184
16,1.1600000000000001,985.5133401921195,-0.09432329236921813
17,1.1700000000000002,985.5133958009918,-0.09326812266831785
18,1.1800000000000002,985.5134514098643,-0.09221295296741759
19,1.1900000000000002,985.5135070187366,-0.09115778326651733
20,1.2000000000000002,985.513562627609,-0.09010261356561705
21,1.2100000000000002,985.5136182364813,-0.08904744386471679
22,1.2200000000000002,985.5136738453537,-0.08799227416381653
23,1.2300000000000002,985.513729454226,-0.08693710446291626
24,1.2400000000000002,985.5137850630983,-0.08588193476201599
25,1.2500000000000002,985.5138406719708,-0.08482676506111572
26,1.2600000000000002,985.5138962808431,-0.08377159536021546
27,1.2700000000000002,985.5139518897155,-0.08271642565931518
28,1.2800000000000002,985.5140074985878,-0.08166125595841492
29,1.2900000000000003,985.5140631074602,-0.08060608625751466
30,1.3000000000000003,985.5141187163325,-0.07955091655661439
31,1.3100000000000003,985.5141743252049,-0.07849574685571412
32,1.3200000000000003,985.5142299340772,-0.07744057715481385
33,1.3300000000000003,985.5142855429497,-0.07638540745391359
34,1.3400000000000003,985.514341151822,-0.07533023775301331
35,1.3500000000000003,985.5143967606944,-0.07427506805211305
36,1.3600000000000003,985.5144523695667,-0.07321989835121279
37,1.3700000000000003,985.514507978439,-0.07216472865031252
38,1.3800000000000003,985.5145635873114,-0.07110955894941225
39,1.3900000000000003,985.5146191961837,-0.07005438924851198
40,1.4000000000000004,985.5146748050562,-0.06899921954761172
41,1.4100000000000004,985.5147304139285,-0.06794404984671146
42,1.4200000000000004,985.5147860228009,-0.06688888014581118
43,1.4300000000000004,985.5148416316732,-0.06583371044491092
44,1.4400000000000004,985.5148972405456,-0.06477854074401065
45,1.4500000000000004,985.5150539717253,-0.06372337104311038
46,1.4600000000000004,985.5152345080506,-0.06222451241296261
47,1.4700000000000004,985.5154150443761,-0.060542886367973975
48,1.4800000000000004,985.5155955807015,-0.05886126032298534
49,1.4900000000000004,985.5157761170269,-0.0571796342779967
50,1.5000000000000004,985.5159566533524,-0.05549800823300807
51,1.5100000000000005,985.5161371896778,-0.05381638218801943
52,1.5200000000000005,985.5163177260033,-0.0521347561430308
53,1.5300000000000005,985.5164982623287,-0.05045313009804216
54,1.5400000000000005,985.5166787986541,-0.04877150405305353
55,1.5500000000000005,985.5168593349796,-0.047089878008064884
56,1.5600000000000005,985.517039871305,-0.045408251963076254
57,1.5700000000000005,985.5172204076305,-0.04372662591808761
58,1.5800000000000005,985.5174009439559,-0.04204499987309898
59,1.5900000000000005,985.5175814802813,-0.040363373828110345
60,1.6000000000000005,985.5177620166068,-0.03868174778312171
61,1.6100000000000005,985.5179425529321,-0.03700012173813307
62,1.6200000000000006,985.5181230892576,-0.035318495693144436
63,1.6300000000000006,985.518303625583,-0.0336368696481558
64,1.6400000000000006,985.5184841619085,-0.03195524360316716
65,1.6500000000000006,985.5186646982339,-0.030273617558178527
66,1.6600000000000006,985.5188452345593,-0.02859199151318989
67,1.6700000000000006,985.5190257708848,-0.026910365468201254
68,1.6800000000000006,985.5192063072102,-0.025228739423212618
69,1.6900000000000006,985.5193868435357,-0.02354711337822398
70,1.7000000000000006,985.5195673798611,-0.021865487333235345
71,1.7100000000000006,985.5197479161865,-0.02018386128824671
72,1.7200000000000006,985.519928452512,-0.018502235243258072
73,1.7300000000000006,985.5201089888374,-0.016820609198269436
74,1.7400000000000007,985.5202895251629,-0.0151389831532808
75,1.7500000000000007,985.5204700614883,-0.01345735710829217
76,1.7600000000000007,985.5206505978136,-0.011775731063303534
77,1.7700000000000007,985.5208311341391,-0.010094105018314897
78,1.7800000000000007,985.5210116704645,-0.008412478973326261
79,1.7900000000000007,985.52119220679,-0.0067308529283376245
80,1.8000000000000007,985.5213727431154,-0.005049226883348988
81,1.8100000000000007,985.5215532794408,-0.0033676008383603517
82,1.8200000000000007,985.5217338157663,-0.0016859747933717154
83,1.8300000000000007,985.5219143520917,-4.348748383078971e-06
84,1.8400000000000007,985.5220948884172,0.0016772772966055643
85,1.8500000000000008,985.5222754247426,0.003358903341594194
86,1.8600000000000008,985.5224559610681,0.005040529386582823
87,1.8700000000000008,985.5226364973935,0.0067221554315714666
88,1.8800000000000008,985.5228170337189,0.008403781476560096
89,1.8900000000000008,985.5229975700444,0.01008540752154874
90,1.9000000000000008,985.5231781063698,0.011767033566537369
91,1.9100000000000008,985.5233586426953,0.013448659611526012
92,1.9200000000000008,985.5235391790206,0.015130285656514642
93,1.9300000000000008,985.523719715346,0.016811911701503285
94,1.9400000000000008,985.5239002516715,0.018493537746491914
95,1.9500000000000008,985.5240807879969,0.020175163791480558
96,1.9600000000000009,985.5242613243224,0.021856789836469187
97,1.9700000000000009,985.5244418606478,0.02353841588145783
98,1.9800000000000009,985.5246223969732,0.02522004192644646
99,1.9900000000000009,985.5248029332987,0.026901667971435103
100,2.000000000000001,985.5249834696241,0.028583294016423733
101,2.0100000000000007,985.5251640059496,0.0290679931640625
102,2.020000000000001,985.525344542275,0.0290679931640625
103,2.030000000000001,985.5255250786004,0.0290679931640625
104,2.040000000000001,985.5257056149259,0.0290679931640625
105,2.0500000000000007,985.5258861512513,0.0290679931640625
106,2.060000000000001,985.5260666875768,0.0290679931640625
107,2.070000000000001,985.5262472239021,0.0290679931640625
