,seconds_elapsed,bpm
0,2.48974,60.0
1,2.49974,60.0
2,2.50974,60.0
3,2.51974,60.0
4,2.52974,60.0
5,2.53974,60.0
6,2.54974,60.0
7,2.55974,60.0
8,2.56974,60.0
9,2.57974,60.0
10,2.58974,60.0
11,2.59974,60.0
12,2.60974,60.0
13,2.61974,60.0
14,2.62974,60.0
15,2.63974,60.0
16,2.64974,60.0
17,2.65974,60.0
18,2.66974,60.0
19,2.67974,60.0
20,2.68974,60.0
21,2.69974,60.0
22,2.70974,60.0
23,2.71974,60.0
24,2.72974,60.0
25,2.73974,60.0
26,2.74974,60.0
27,2.75974,60.0
28,2.76974,60.0
29,2.77974,60.0
30,2.78974,60.0
31,2.79974,60.0
32,2.80974,60.0
33,2.81974,60.0
34,2.82974,60.0
35,2.83974,60.0
36,2.84974,60.0
37,2.85974,60.0
38,2.86974,60.0
39,2.87974,60.0
40,2.88974,60.0
41,2.89974,60.0
42,2.90974,60.0
43,2.91974,60.0
44,2.92974,60.0
45,2.93974,60.0
46,2.94974,60.0
47,2.95974,60.0
48,2.96974,60.0
49,2.97974,60.0
50,2.98974,60.0
51,2.99974,60.0
52,3.00974,60.0
53,3.01974,60.0
54,3.02974,60.0
55,3.03974,60.0
56,3.04974,60.0
57,3.05974,60.0
58,3.06974,60.0
59,3.07974,60.0
60,3.08974,60.0
61,3.09974,60.0
62,3.10974,60.0
63,3.11974,60.0
64,3.12974,60.0
65,3.13974,60.0
66,3.14974,60.0
67,3.15974,60.0
68,3.16974,60.0
69,3.17974,60.0
70,3.18974,60.0
71,3.19974,60.0
72,3.20974,60.0
73,3.21974,60.0
74,3.22974,60.0
75,3.23974,60.0
76,3.24974,60.0
77,3.25974,60.0
78,3.26974,60.0
79,3.27974,60.0
80,3.28974,60.0
81,3.29974,60.0
82,3.30974,60.0
83,3.31974,60.0
84,3.32974,60.0
85,3.33974,60.0
86,3.34974,60.0
87,3.35974,60.0
88,3.36974,60.0
89,3.37974,60.0
90,3.38974,60.0
91,3.39974,60.0
92,3.40974,60.0
93,3.41974,60.0
94,3.42974,60.0
95,3.43974,60.0
96,3.44974,60.0
97,3.45974,60.0
98,3.46974,60.0
99,3.47974,60.0
100,3.48974,60.0
101,3.49974,60.0
102,3.50974,60.0
103,3.51974,60.0
104,3.52974,60.0
105,3.53974,60.0
106,3.54974,60.0
107,3.55974,60.0
108,3.56974,60.0
109,3.57974,60.0
110,3.58974,60.0
111,3.59974,60.0
112,3.60974,60.0
113,3.61974,60.0
114,3.62974,60.0
115,3.63974,60.0
116,3.64974,60.0
117,3.65974,60.0
118,3.66974,60.0
119,3.67974,60.0
120,3.68974,60.0
121,3.69974,60.0
122,3.70974,60.0
123,3.71974,60.0
124,3.72974,60.0
125,3.73974,60.0
126,3.74974,60.0
127,3.75974,60.0
128,3.76974,60.0
129,3.77974,60.0
130,3.78974,60.0
131,3.79974,60.0
132,3.80974,60.0
133,3.81974,60.0
134,3.82974,60.0
135,3.83974,60.0
136,3.84974,60.0
137,3.85974,60.0
138,3.86974,60.0
139,3.87974,60.0
140,3.88974,60.0
141,3.89974,60.0
142,3.90974,60.0
143,3.91974,60.0
144,3.92974,60.0
145,3.93974,60.0
146,3.94974,60.0
147,3.95974,60.0
148,3.96974,60.0
149,3.97974,60.0
150,3.98974,60.0
151,3.99974,60.0
152,4.00974,60.0
153,4.01974,60.0
154,4.02974,60.0
155,4.03974,60.0
156,4.04974,60.0
157,4.05974,60.0
158,4.06974,60.0
159,4.07974,60.0
160,4.08974,60.0
161,4.09974,60.0
162,4.10974,60.0
163,4.11974,60.0
164,4.12974,60.0
165,4.13974,60.0
166,4.14974,60.0
167,4.15974,60.0
168,4.16974,60.0
169,4.17974,60.0
170,4.18974,60.0
171,4.19974,60.0
172,4.20974,60.0
173,4.21974,60.0
174,4.22974,60.0
175,4.23974,60.0
176,4.24974,60.0
177,4.25974,60.0
178,4.26974,60.0
179,4.27974,60.0
180,4.28974,60.0
181,4.29974,60.0
182,4.30974,60.0
183,4.31974,60.0
184,4.32974,60.0
185,4.33974,60.0
186,4.34974,60.0
187,4.35974,60.0
188,4.36974,60.0
189,4.37974,60.0
190,4.38974,60.0
191,4.39974,60.0
192,4.40974,60.0
193,4.41974,60.0
194,4.42974,60.0
195,4.43974,60.0
196,4.44974,60.0
197,4.45974,60.0
198,4.46974,60.0
199,4.47974,60.0
200,4.48974,60.0
201,4.49974,60.0
202,4.50974,60.0
203,4.51974,60.0
204,4.52974,60.0
205,4.53974,60.0
206,4.54974,60.0
207,4.55974,60.0
208,4.56974,60.0
209,4.57974,60.0
210,4.58974,60.0
211,4.59974,60.0
212,4.60974,60.0
213,4.61974,60.0
214,4.62974,60.0
215,4.63974,60.0
216,4.64974,60.0
217,4.65974,60.0
218,4.66974,60.0
219,4.67974,60.0
220,4.68974,60.0
221,4.69974,60.0
222,4.70974,60.0
223,4.71974,60.0
224,4.72974,60.0
225,4.73974,60.0
226,4.74974,60.0
227,4.75974,60.0
228,4.76974,60.0
229,4.77974,60.0
230,4.78974,60.0
231,4.79974,60.0
232,4.80974,60.0
233,4.81974,60.0
234,4.82974,60.0
235,4.83974,60.0
236,4.84974,60.0
237,4.85974,60.0
238,4.86974,60.0
239,4.87974,60.0
240,4.88974,60.0
241,4.89974,60.0
242,4.90974,60.0
243,4.91974,60.0
244,4.92974,60.0
245,4.93974,60.0
246,4.94974,60.0
247,4.95974,60.0
248,4.96974,60.0
249,4.97974,60.0
250,4.98974,60.0
251,4.99974,60.0
252,5.00974,60.0
253,5.01974,60.0
254,5.02974,60.0
255,5.03974,60.0
256,5.04974,60.0
257,5.05974,60.0
258,5.06974,60.0
259,5.07974,60.0
260,5.08974,60.0
261,5.09974,60.0
262,5.10974,60.0
263,5.11974,60.0
264,5.12974,60.0
265,5.13974,60.0
266,5.14974,60.0
267,5.15974,60.0
268,5.16974,60.0
269,5.17974,60.0
270,5.18974,60.0
271,5.19974,60.0
272,5.20974,60.0
273,5.21974,60.0
274,5.22974,60.0
275,5.23974,60.0
276,5.24974,60.0
277,5.25974,60.0
278,5.26974,60.0
279,5.27974,60.0
280,5.28974,60.0
281,5.29974,60.0
282,5.30974,60.0
283,5.31974,60.0
284,5.32974,60.0
285,5.33974,60.0
286,5.34974,60.0
287,5.35974,60.0
288,5.36974,60.0
289,5.37974,60.0
290,5.38974,60.0
291,5.39974,60.0
292,5.40974,60.0
293,5.41974,60.0
294,5.42974,60.0
295,5.43974,60.0
296,5.44974,60.0
297,5.45974,60.0
298,5.46974,60.0
299,5.47974,60.0
300,5.48974,60.0
301,5.49974,60.0
302,5.50974,60.0
303,5.51974,60.0
304,5.52974,60.0
305,5.53974,60.0
306,5.54974,60.0
307,5.55974,60.0
308,5.56974,60.0
309,5.57974,60.0
310,5.58974,60.0
311,5.59974,60.0
312,5.60974,60.0
313,5.61974,60.0
314,5.62974,60.0
315,5.63974,60.0
316,5.64974,60.0
317,5.65974,60.0
318,5.66974,60.0
319,5.67974,60.0
320,5.68974,60.0
321,5.69974,60.0
322,5.70974,60.0
323,5.71974,60.0
324,5.72974,60.0
325,5.73974,60.0
326,5.74974,60.0
327,5.75974,60.0
328,5.76974,60.0
329,5.77974,60.0
330,5.78974,60.0
331,5.79974,60.0
332,5.80974,60.0
333,5.81974,60.0
334,5.82974,60.0
335,5.83974,60.0
336,5.84974,60.0
337,5.85974,60.0
338,5.86974,60.0
