,seconds_elapsed,bpm
0,4.0,122.20933974092176
1,4.01,122.21489529662801
2,4.02,122.22045085233428
3,4.029999999999999,122.22600640804053
4,4.039999999999999,122.2315619637468
5,4.049999999999999,122.23711751945305
6,4.059999999999999,122.24267307515932
7,4.0699999999999985,122.24822863086558
8,4.079999999999998,122.25378418657183
9,4.089999999999998,122.2593397422781
10,4.099999999999998,122.26489529798435
11,4.109999999999998,122.27045085369062
12,4.119999999999997,122.27600640939687
13,4.129999999999997,122.28156196510314
14,4.139999999999997,122.28711752080939
15,4.149999999999997,122.29267307651565
16,4.159999999999997,122.2982286322219
17,4.169999999999996,122.30378418792817
18,4.179999999999996,122.30933974363442
19,4.189999999999996,122.31489529934069
20,4.199999999999996,122.32045085504696
21,4.2099999999999955,122.32600641075321
22,4.219999999999995,122.33156196645947
23,4.229999999999995,122.33711752216573
24,4.239999999999995,122.34267307787199
25,4.249999999999995,122.34822863357824
26,4.2599999999999945,122.35378418928451
27,4.269999999999994,122.35933974499076
28,4.279999999999994,122.36489530069703
29,4.289999999999994,122.37045085640328
30,4.299999999999994,122.37600641210955
31,4.309999999999993,122.3815619678158
32,4.319999999999993,122.38711752352206
33,4.329999999999993,122.39267307922833
34,4.339999999999993,122.39822863493458
35,4.3499999999999925,122.40378419064085
36,4.359999999999992,122.4093397463471
37,4.369999999999992,122.41489530205337
38,4.379999999999992,122.42045085775962
39,4.389999999999992,122.42600641346588
40,4.3999999999999915,122.43156196917214
41,4.409999999999991,122.4371175248784
42,4.419999999999991,122.44267308058465
43,4.429999999999991,122.44822863629092
44,4.439999999999991,122.45378419199717
45,4.44999999999999,122.45933974770344
46,4.45999999999999,122.4648953034097
47,4.46999999999999,122.47045085911596
48,4.47999999999999,122.47600641482222
49,4.4899999999999896,122.48156197052847
50,4.499999999999989,122.48711752623474
51,4.509999999999989,122.49267308194099
52,4.519999999999989,122.49822863764726
53,4.529999999999989,122.50378419335351
54,4.5399999999999885,122.50933974905978
55,4.549999999999988,122.51489530476603
56,4.559999999999988,122.5204508604723
57,4.569999999999988,122.52600641617855
58,4.579999999999988,122.53156197188481
59,4.589999999999987,122.53711752759108
60,4.599999999999987,122.54267308329733
61,4.609999999999987,122.5482286390036
62,4.619999999999987,122.55378419470985
63,4.629999999999987,122.55933975041611
64,4.639999999999986,122.56489530612237
65,4.649999999999986,122.57045086182863
66,4.659999999999986,122.57600641753488
67,4.669999999999986,122.58156197324115
68,4.6799999999999855,122.5871175289474
69,4.689999999999985,122.59267308465367
70,4.699999999999985,122.59822864035992
71,4.709999999999985,122.60378419606619
72,4.719999999999985,122.60933975177245
73,4.729999999999984,122.6148953074787
74,4.739999999999984,122.62045086318497
75,4.749999999999984,122.62600641889122
76,4.759999999999984,122.63156197459749
77,4.769999999999984,122.63711753030374
78,4.779999999999983,122.64267308601
