time,seconds_elapsed,relativeAltitude,pressure
1681143417339609000,-0.540390869140625,0,1004.2198181152344
1681143418344454100,0.4644541015625,-0.03963470458984375,1004.2245483398438
1681143419349247200,1.469247314453125,-0.0792694091796875,1004.2292785644531
1681143420354093000,2.474093017578125,-0.095123291015625,1004.2312622070312
1681143421358864100,3.478864013671875,-0.095123291015625,1004.2312622070312
1681143422363747000,4.4837470703125,-0.095123291015625,1004.2312622070312
1681143422910293000,5.03029296875,-0.10833740234375,1004.2327117919922
1681143423915145200,6.035145263671875,-0.10833740234375,1004.2327117919922
1681143424919992300,7.039992431640625,-0.08719635009765625,1004.2302703857422
1681143425924847000,8.04484716796875,-0.0792694091796875,1004.2295074462891
1681143426929705200,9.049705322265625,-0.0792694091796875,1004.2295074462891
1681143427934610200,10.054610107421874,-0.03699493408203125,1004.2244720458984
1681143428939423000,11.059423095703124,-0.01056671142578125,1004.2211151123047
1681143429944298000,12.064298095703125,-0.01056671142578125,1004.2211151123047
1681143430949148200,13.069148193359375,-0.04227447509765625,1004.2249298095703
1681143431954040000,14.0740400390625,-0.05284881591796875,1004.2261505126953
1681143432958930200,15.07893017578125,-0.05284881591796875,1004.2261505126953
1681143433963806200,16.08380615234375,-0.0924835205078125,1004.2310333251953
1681143434968675000,17.088675048828126,-0.14797210693359375,1004.2376708984375
1681143435973554200,18.09355419921875,-0.1558990478515625,1004.2385864257812
1681143436978449200,19.09844921875,-0.21138763427734375,1004.2452239990234
1681143437983664000,20.1036640625,-0.26158905029296875,1004.2512512207031
1681143438988230100,21.108230224609375,-0.26158905029296875,1004.2512512207031
1681143439993136000,22.11313623046875,-0.26158905029296875,1004.2510223388672
1681143440998011100,23.11801123046875,-0.25894927978515625,1004.2508697509766
1681143442002905000,24.122905029296874,-0.22724151611328125,1004.2470550537109
1681143443007948300,25.1279482421875,-0.19024658203125,1004.2426300048828
1681143444012710100,26.132710205078126,-0.15061187744140625,1004.2378234863281
1681143445017588200,27.137588134765625,-0.10569000244140625,1004.2324066162109
1681143446022506200,28.14250634765625,-0.08983612060546875,1004.2306518554688
1681143447027384000,29.147384033203124,-0.08719635009765625,1004.2304229736328
1681143448032562200,30.152562255859376,-0.08983612060546875,1004.2306518554688
1681143449037224000,31.157223876953125,-0.10041046142578125,1004.2319488525391
1681143450042111200,32.162111328125,-0.1241912841796875,1004.2348480224609
1681143451047035100,33.16703515625,-0.1241912841796875,1004.2348480224609
1681143452051921200,34.17192114257813,-0.13211822509765625,1004.2356109619141
1681143453056880000,35.17688012695312,-0.13211822509765625,1004.2356109619141
1681143454061748000,36.181748046875,-0.16646575927734375,1004.2397308349609
1681143455066641200,37.18664111328125,-0.16646575927734375,1004.2398071289062
1681143456071544000,38.1915439453125,-0.1717529296875,1004.2403411865234
1681143457076471000,39.196470947265624,-0.21666717529296875,1004.2458343505859
1681143458081423000,40.20142309570313,-0.26158905029296875,1004.2510986328125
1681143459086268200,41.20626806640625,-0.26158905029296875,1004.2510986328125
