,seconds_elapsed,relativeAltitude,pressure
0,0.0,-0.021314962094551238,1004.2223619605661
1,0.01,-0.021709398109512928,1004.2224090347393
2,0.02,-0.022103834124474617,1004.2224561089124
3,0.03,-0.02249827013943631,1004.2225031830855
4,0.04,-0.022892706154398,1004.2225502572586
5,0.05,-0.02328714216935969,1004.2225973314316
6,0.06,-0.023681578184321383,1004.2226444056048
7,0.07,-0.024076014199283072,1004.2226914797778
8,0.08,-0.02447045021424476,1004.222738553951
9,0.09,-0.024864886229206448,1004.2227856281241
10,0.1,-0.02525932224416814,1004.2228327022972
11,0.11,-0.02565375825912983,1004.2228797764703
12,0.12,-0.02604819427409152,1004.2229268506434
13,0.13,-0.02644263028905321,1004.2229739248165
14,0.14,-0.026837066304014903,1004.2230209989896
15,0.15,-0.027231502318976593,1004.2230680731627
16,0.16,-0.027625938333938282,1004.2231151473359
17,0.17,-0.028020374348899976,1004.2231622215089
18,0.18,-0.02841481036386166,1004.2232092956821
19,0.19,-0.02880924637882335,1004.2232563698551
20,0.2,-0.02920368239378504,1004.2233034440283
21,0.21,-0.029598118408746734,1004.2233505182013
22,0.22,-0.029992554423708424,1004.2233975923745
23,0.23,-0.030386990438670113,1004.2234446665476
24,0.24,-0.030781426453631806,1004.2234917407206
25,0.25,-0.031175862468593496,1004.2235388148938
26,0.26,-0.031570298483555186,1004.2235858890668
27,0.27,-0.031964734498516875,1004.22363296324
28,0.28,-0.032359170513478565,1004.223680037413
29,0.29,-0.03275360652844026,1004.2237271115862
30,0.3,-0.03314804254340195,1004.2237741857593
31,0.31,-0.03354247855836364,1004.2238212599324
32,0.32,-0.03393691457332533,1004.2238683341055
33,0.33,-0.03433135058828702,1004.2239154082786
34,0.34,-0.03472578660324871,1004.2239624824517
35,0.35000000000000003,-0.0351202226182104,1004.2240095566248
36,0.36,-0.03551465863317209,1004.2240566307979
37,0.37,-0.03590909464813378,1004.2241037049711
38,0.38,-0.03630353066309547,1004.2241507791441
39,0.39,-0.03669796667805716,1004.2241978533173
40,0.4,-0.037092402693018854,1004.2242449274903
41,0.41000000000000003,-0.037486838707980544,1004.2242920016635
42,0.42,-0.037881274722942226,1004.2243390758365
43,0.43,-0.038275710737903916,1004.2243861500097
44,0.44,-0.03867014675286561,1004.2244332241827
45,0.45,-0.0390645827678273,1004.2244802983558
46,0.46,-0.03945901878278899,1004.224527372529
47,0.47000000000000003,-0.0398534660657729,1004.2245744480468
48,0.48,-0.04024792239849255,1004.2246215246448
49,0.49,-0.04064237873121221,1004.2246686012427
50,0.5,-0.04103683506393187,1004.2247156778407
51,0.51,-0.041431291396651526,1004.2247627544386
52,0.52,-0.041825747729371185,1004.2248098310365
53,0.53,-0.042220204062090844,1004.2248569076345
54,0.54,-0.042614660394810495,1004.2249039842325
55,0.55,-0.043009116727530154,1004.2249510608303
56,0.56,-0.04340357306024981,1004.2249981374283
57,0.5700000000000001,-0.04379802939296947,1004.2250452140262
58,0.58,-0.044192485725689123,1004.2250922906242
59,0.59,-0.04458694205840878,1004.2251393672221
60,0.6,-0.04498139839112844,1004.22518644382
61,0.61,-0.0453758547238481,1004.225233520418
62,0.62,-0.04577031105656776,1004.225280597016
63,0.63,-0.04616476738928742,1004.2253276736138
64,0.64,-0.046559223722007076,1004.2253747502118
65,0.65,-0.04695368005472673,1004.2254218268098
66,0.66,-0.047348136387446386,1004.2254689034077
67,0.67,-0.047742592720166045,1004.2255159800056
68,0.68,-0.048137049052885704,1004.2255630566035
69,0.6900000000000001,-0.04853150538560536,1004.2256101332015
70,0.7000000000000001,-0.04892596171832502,1004.2256572097995
71,0.71,-0.04932041805104467,1004.2257042863973
72,0.72,-0.04971487438376433,1004.2257513629953
73,0.73,-0.05010933071648399,1004.2257984395933
74,0.74,-0.05050378704920365,1004.2258455161912
75,0.75,-0.05089824338192331,1004.2258925927891
76,0.76,-0.05129269971464296,1004.2259396693871
77,0.77,-0.05168715604736262,1004.225986745985
78,0.78,-0.05208161238008228,1004.226033822583
79,0.79,-0.052476068712801936,1004.2260808991809
80,0.8,-0.052870525045521595,1004.2261279757788
81,0.81,-0.053264981378241254,1004.2261750523768
82,0.8200000000000001,-0.053659437710960906,1004.2262221289747
83,0.8300000000000001,-0.054053894043680564,1004.2262692055726
84,0.84,-0.05444835037640022,1004.2263162821706
85,0.85,-0.05484280670911988,1004.2263633587685
86,0.86,-0.055237263041839534,1004.2264104353665
87,0.87,-0.05563171937455919,1004.2264575119644
88,0.88,-0.05602617570727885,1004.2265045885623
89,0.89,-0.05642063203999851,1004.2265516651603
90,0.9,-0.05681508837271817,1004.2265987417583
91,0.91,-0.05720954470543782,1004.2266458183561
92,0.92,-0.05760400103815748,1004.2266928949541
93,0.93,-0.05799845737087714,1004.226739971552
94,0.9400000000000001,-0.0583929137035968,1004.22678704815
95,0.9500000000000001,-0.058787370036316455,1004.2268341247479
96,0.96,-0.059181826369036114,1004.2268812013458
97,0.97,-0.05957628270175577,1004.2269282779438
98,0.98,-0.059970739034475425,1004.2269753545418
99,0.99,-0.06036519536719508,1004.2270224311396
100,1.0,-0.06075965169991474,1004.2270695077376
101,1.01,-0.0611541080326344,1004.2271165843356
102,1.02,-0.06154856436535405,1004.2271636609335
103,1.03,-0.06194302069807371,1004.2272107375314
104,1.04,-0.06233747703079337,1004.2272578141293
105,1.05,-0.06273193336351303,1004.2273048907273
106,1.06,-0.06312638969623269,1004.2273519673253
107,1.07,-0.06352084602895235,1004.2273990439231
108,1.08,-0.063915302361672,1004.2274461205211
109,1.09,-0.06430975869439166,1004.2274931971191
110,1.1,-0.06470421502711132,1004.227540273717
111,1.11,-0.06509867135983098,1004.2275873503149
112,1.12,-0.06549312769255064,1004.2276344269129
113,1.1300000000000001,-0.06588758402527028,1004.2276815035108
114,1.1400000000000001,-0.06628204035798996,1004.2277285801088
115,1.1500000000000001,-0.0666764966907096,1004.2277756567067
116,1.16,-0.06707095302342926,1004.2278227333046
117,1.17,-0.06746540935614892,1004.2278698099026
118,1.18,-0.06785986568886858,1004.2279168865005
119,1.19,-0.06825432202158824,1004.2279639630984
120,1.2,-0.06864877835430788,1004.2280110396964
121,1.21,-0.06904323468702755,1004.2280581162943
122,1.22,-0.0694376910197472,1004.2281051928923
123,1.23,-0.06983214735246686,1004.2281522694902
