time,seconds_elapsed,relativeAltitude,pressure
1681573771252996000,-0.52900390625,0,984.833984375
1681573772254914000,0.4729140625,0.005279541015625,984.8333740234375
1681573773256519200,1.474519287109375,0.01055908203125,984.8326873779297
1681573774258208000,2.4762080078125,0.01849365234375,984.8317718505859
1681573775260028200,3.478028076171875,0.01849365234375,984.8317718505859
1681573776261669000,4.479669189453125,-0.0739898681640625,984.8427581787109
1681573777813385200,6.03138525390625,-0.19024658203125,984.8565673828125
1681573778815243300,7.0332431640625,-0.2457427978515625,984.8629760742188
1681573779816893200,8.03489306640625,-0.3197174072265625,984.8715209960938
1681573780818523100,9.036523193359375,-0.3276519775390625,984.8726654052734
1681573781820329200,10.0383291015625,-0.3355712890625,984.8733520507812
1681573782822317000,11.040317138671876,-0.3408660888671875,984.8739624023438
1681573783824255200,12.042255126953124,-0.3725738525390625,984.8777008056641
1681573784826241300,13.0442412109375,-0.3778533935546875,984.8785400390625
1681573785827978200,14.045978271484374,-0.393707275390625,984.8802185058594
1681573786829940000,15.04793994140625,-0.412200927734375,984.8825073242188
1681573787831863000,16.049863037109375,-0.412200927734375,984.8825073242188
1681573788833832200,17.051832275390623,-0.3804931640625,984.8788452148438
1681573789835548200,18.053548095703125,-0.3540802001953125,984.8757171630859
1681573790837730000,19.05572998046875,-0.3355712890625,984.8733520507812
1681573791839354000,20.05735400390625,-0.311798095703125,984.8706817626953
1681573792841256200,21.059256103515626,-0.311798095703125,984.8706817626953
1681573793843081200,22.061081298828125,-0.330291748046875,984.8728942871094
1681573794845097000,23.063096923828127,-0.3329315185546875,984.8731994628906
1681573795846865200,24.064865234375,-0.330291748046875,984.8728942871094
1681573796848737300,25.0667373046875,-0.3223724365234375,984.8719787597656
1681573797850708200,26.068708251953126,-0.311798095703125,984.87060546875
1681573798852468200,27.07046826171875,-0.311798095703125,984.87060546875
1681573799854329000,28.0723291015625,-0.31707763671875,984.8711395263672
1681573800856171000,29.0741708984375,-0.343505859375,984.8744964599609
1681573801858046000,30.0760458984375,-0.3804931640625,984.8789215087891
1681573802859857200,31.077857177734376,-0.3910675048828125,984.8799896240234
1681573803861678000,32.079677978515626,-0.3990020751953125,984.8809051513672
1681573804863426300,33.08142626953125,-0.4042816162109375,984.8814392089844
1681573805865324300,34.08332421875,-0.4042816162109375,984.8814392089844
1681573806867117000,35.085116943359374,-0.388427734375,984.8795318603516
1681573807868939300,36.086939208984376,-0.388427734375,984.8795318603516
1681573808870846000,37.088845947265625,-0.388427734375,984.8797607421875
1681573809872724000,38.09072387695313,-0.388427734375,984.8797607421875
1681573810874764300,39.09276440429687,-0.3672943115234375,984.8770904541016
1681573811876620000,40.0946201171875,-0.3646392822265625,984.8767852783203
1681573812878702000,41.0967021484375,-0.3646392822265625,984.8767852783203
1681573813880595200,42.09859521484375,-0.36993408203125,984.8773193359375
1681573814882428200,43.10042822265625,-0.3857879638671875,984.8793029785156
1681573815884259300,44.10225927734375,-0.40692138671875,984.8817443847656
1681573816886203100,45.104203125,-0.4227752685546875,984.8835754394531
1681573817888245000,46.106244873046876,-0.4544830322265625,984.8873138427734
1681573818890044200,47.108044189453125,-0.4544830322265625,984.8873138427734
1681573819891926000,48.10992602539063,-0.457122802734375,984.8877716064453
1681573820893852200,49.11185205078125,-0.478271484375,984.8902893066406
1681573821895655200,50.1136552734375,-0.48883056640625,984.891357421875
1681573822897505000,51.115505126953124,-0.48883056640625,984.8915863037109
1681573823899231200,52.117231201171876,-0.4994049072265625,984.8928070068359
1681573824901195000,53.119195068359375,-0.509979248046875,984.8938751220703
1681573825903046100,54.12104614257812,-0.509979248046875,984.8938751220703
1681573826904865300,55.122865234375,-0.4941253662109375,984.8921966552734
1681573827906735000,56.12473510742188,-0.483551025390625,984.8908233642578
1681573828908588300,57.12658837890625,-0.4729766845703125,984.8894500732422
1681573829910609200,58.128609130859374,-0.446563720703125,984.8866271972656
1681573830912428000,59.13042797851563,-0.393707275390625,984.8801422119141
1681573831914302200,60.13230224609375,-0.36199951171875,984.8765563964844
1681573832916656000,61.13465625,-0.31707763671875,984.8713684082031
1681573833918549000,62.13654907226562,-0.2774505615234375,984.8665618896484
1681573834921080000,63.139080078125,-0.2272491455078125,984.86083984375
1681573835922884400,64.14088427734374,-0.203460693359375,984.8580169677734
1681573836924760000,65.14276000976562,-0.1426849365234375,984.8507690429688
1681573837926651100,66.14465112304687,-0.0739898681640625,984.8426818847656
1681573838928708000,67.1467080078125,-0.0079345703125,984.8350524902344
1681573839930464300,68.14846435546875,0.0475616455078125,984.8285675048828
1681573840932287200,69.15028735351562,0.1030426025390625,984.8220825195312
1681573841934186200,70.15218627929687,0.1241912841796875,984.8194122314453
1681573842936005000,71.15400512695312,0.1347503662109375,984.8183441162109
1681573843938116000,72.1561162109375,0.140045166015625,984.8175048828125
1681573844939941000,73.15794116210938,0.1558990478515625,984.8157501220703
