time,seconds_elapsed,relativeAltitude,pressure
1681248273878029000,-0.545970947265625,0,995.6610107421875
1681248274879957000,0.45595703125,0.0026397705078125,995.6607055664062
1681248275881676000,1.457676025390625,0,995.6610107421875
1681248276883495200,2.4594951171875,-0.0713348388671875,995.6694030761719
1681248277885532000,3.461531982421875,-0.1268310546875,995.6761169433594
1681248278887730200,4.463730224609375,-0.1558990478515625,995.6795501708984
1681248279437163000,5.0131630859375,-0.214019775390625,995.6863403320312
1681248280438820000,6.014820068359375,-0.2193145751953125,995.6871032714844
1681248281440620000,7.0166201171875,-0.23516845703125,995.6887054443359
1681248282442768100,8.01876806640625,-0.258941650390625,995.6916809082031
1681248283444478000,9.02047802734375,-0.2880096435546875,995.6950378417969
1681248284446289200,10.0222890625,-0.2880096435546875,995.6950378417969
1681248285448416000,11.024416015625,-0.2563018798828125,995.6912994384766
1681248286450250000,12.02625,-0.2193145751953125,995.6871032714844
1681248287452184000,13.02818408203125,-0.2113800048828125,995.6861877441406
1681248288454366000,14.030365966796875,-0.18231201171875,995.6826782226562
1681248289456365000,15.032364990234376,-0.18231201171875,995.6826782226562
1681248290458329000,16.0343291015625,-0.195526123046875,995.6840515136719
1681248291460256000,17.036256103515626,-0.240447998046875,995.6893920898438
1681248292462251800,18.038251708984376,-0.240447998046875,995.6893920898438
1681248293463907800,19.039907958984376,-0.2378082275390625,995.6892395019531
1681248294465753000,20.041753173828123,-0.221954345703125,995.6874084472656
1681248295467566000,21.043566162109375,-0.221954345703125,995.687255859375
1681248296469351200,22.04535107421875,-0.1849517822265625,995.6829071044922
1681248297471145000,23.04714501953125,-0.1743927001953125,995.6814575195312
1681248298473142000,24.04914208984375,-0.1611785888671875,995.6800079345703
1681248299474956000,25.0509560546875,-0.158538818359375,995.6798553466797
1681248300476789000,26.0527890625,-0.158538818359375,995.6798553466797
1681248301479197000,27.055197021484375,-0.1796722412109375,995.6824493408203
1681248302481199000,28.05719921875,-0.195526123046875,995.6841278076172
1681248303483021000,29.05902099609375,-0.2008056640625,995.6847381591797
1681248304484650000,30.06064990234375,-0.2008056640625,995.6847381591797
1681248305487071000,31.063071044921877,-0.1611785888671875,995.6801605224609
1681248306488857000,32.064857177734375,-0.132110595703125,995.6766510009766
1681248307490720000,33.066719970703126,-0.1109771728515625,995.6742095947266
1681248308492378000,34.06837817382812,-0.1109771728515625,995.6742095947266
1681248309493995000,35.0699951171875,-0.140045166015625,995.6775665283203
1681248310496213000,36.072212890625,-0.1849517822265625,995.6829833984375
1681248311498735900,37.07473583984375,-0.208740234375,995.6858062744141
1681248312500526800,38.07652685546875,-0.22723388671875,995.6880187988281
1681248313502219000,39.07821899414063,-0.23516845703125,995.6887817382812
1681248314504061000,40.08006103515625,-0.2510223388671875,995.6906890869141
1681248315505808100,41.08180810546875,-0.23516845703125,995.6888580322266
1681248316510495000,42.086494873046874,-0.240447998046875,995.6896209716797
1681248317512308200,43.08830810546875,-0.23516845703125,995.6888580322266
1681248318514025000,44.09002490234375,-0.214019775390625,995.6863403320312
1681248319515873800,45.091873779296876,-0.158538818359375,995.6796264648438
1681248320518203100,46.094203125,-0.158538818359375,995.6796264648438
1681248321522360000,47.098360107421875,-0.158538818359375,995.6796264648438
1681248322524156200,48.10015625,-0.1294708251953125,995.6764221191406
1681248323527024000,49.10302416992187,-0.1294708251953125,995.6764221191406
1681248324529019100,50.10501904296875,-0.1294708251953125,995.6761932373047
1681248325530592000,51.106592041015624,-0.1294708251953125,995.6761932373047
1681248326534313000,52.11031298828125,-0.068695068359375,995.6692504882812
1681248327536293000,53.11229321289063,-0.0369873046875,995.6654357910156
1681248328537667000,54.1136669921875,-0.0343475341796875,995.6651306152344
1681248329539335000,55.1153349609375,0.01849365234375,995.6587982177734
1681248330542990800,56.11899096679687,0.0924835205078125,995.6500244140625
1681248331546337000,57.1223369140625,0.1294708251953125,995.6455993652344
1681248332548003800,58.12400390625,0.1321258544921875,995.6452178955078
1681248333549972000,59.125971923828125,0.1294708251953125,995.6455993652344
1681248334551934000,60.12793383789062,0.11627197265625,995.6471252441406
1681248335555402000,61.131402099609375,0.1004180908203125,995.6489562988281
1681248336558351000,62.13435107421875,0.0977630615234375,995.6492614746094
