seconds_elapsed,relativeAltitude,pressure
1.0,0.004143225684692565,995.6536653014809
1.01,0.004169575726816078,995.6536622552334
1.02,0.00419592576893959,995.6536592089857
1.03,0.004222275811063102,995.653656162738
1.04,0.004248625853186615,995.6536531164904
1.05,0.004274975895310127,995.6536500702427
1.06,0.004301325937433639,995.6536470239951
1.07,0.004327675979557152,995.6536439777475
1.08,0.004354026021680665,995.6536409314998
1.09,0.004380376063804177,995.6536378852521
1.1,0.00440672610592769,995.6536348390046
1.11,0.004433076148051202,995.6536317927569
1.12,0.004459426190174714,995.6536287465092
1.1300000000000001,0.004485776232298227,995.6536257002616
1.1400000000000001,0.004512126274421739,995.6536226540139
1.1500000000000001,0.0045384763165452514,995.6536196077664
1.1600000000000001,0.004564826358668764,995.6536165615187
1.1700000000000002,0.004591176400792277,995.653613515271
1.1800000000000002,0.004617526442915789,995.6536104690234
1.1900000000000002,0.004643876485039302,995.6536074227757
1.2000000000000002,0.004670226527162814,995.653604376528
1.2100000000000002,0.0046965765692863265,995.6536013302805
1.2200000000000002,0.004722926611409838,995.6535982840328
1.2300000000000002,0.004749276653533351,995.6535952377851
1.2400000000000002,0.0047756266956568635,995.6535921915375
1.2500000000000002,0.004801976737780376,995.6535891452899
1.2600000000000002,0.004828326779903889,995.6535860990422
1.2700000000000002,0.0048546768220274015,995.6535830527946
1.2800000000000002,0.004881026864150914,995.6535800065469
1.2900000000000003,0.004907376906274426,995.6535769602992
1.3000000000000003,0.0049337269483979386,995.6535739140517
1.3100000000000003,0.00496007699052145,995.653570867804
1.3200000000000003,0.004986427032644963,995.6535678215564
1.3300000000000003,0.005012777074768476,995.6535647753087
1.3400000000000003,0.005039127116891988,995.653561729061
1.3500000000000003,0.005065477159015501,995.6535586828135
1.3600000000000003,0.005091827201139014,995.6535556365658
1.3700000000000003,0.005118177243262526,995.6535525903181
1.3800000000000003,0.005144527285386038,995.6535495440705
1.3900000000000003,0.005170877327509551,995.6535464978228
1.4000000000000004,0.0051972273696330624,995.6535434515752
1.4100000000000004,0.005223577411756575,995.6535404053276
1.4200000000000004,0.005249927453880088,995.6535373590799
1.4300000000000004,0.0052762774960036,995.6535343128322
1.4400000000000004,0.005279541015625,995.6535339355468
1.4500000000000004,0.005279541015625,995.6535339355468
1.4600000000000004,0.005279541015625,995.6535339355468
1.4700000000000004,0.005279541015625,995.6535339355468
1.4800000000000004,0.005279541015625,995.6535339355468
1.4900000000000004,0.005279541015625,995.6535339355468
1.5000000000000004,0.005279541015625,995.6535339355468
1.5100000000000005,0.005279541015625,995.6535339355468
1.5200000000000005,0.005279541015625,995.6535339355468
1.5300000000000005,0.005279541015625,995.6535339355468
1.5400000000000005,0.005279541015625,995.6535339355468
1.5500000000000005,0.005279541015625,995.6535339355468
1.5600000000000005,0.005279541015625,995.6535339355468
1.5700000000000005,0.005279541015625,995.6535339355468
1.5800000000000005,0.005279541015625,995.6535339355468
1.5900000000000005,0.005279541015625,995.6535339355468
1.6000000000000005,0.005279541015625,995.6535339355468
1.6100000000000005,0.005279541015625,995.6535339355468
1.6200000000000006,0.005279541015625,995.6535339355468
1.6300000000000006,0.005279541015625,995.6535339355468
1.6400000000000006,0.005279541015625,995.6535339355468
1.6500000000000006,0.005279541015625,995.6535339355468
1.6600000000000006,0.005279541015625,995.6535339355468
1.6700000000000006,0.005279541015625,995.6535339355468
1.6800000000000006,0.005279541015625,995.6535339355468
1.6900000000000006,0.005279541015625,995.6535339355468
1.7000000000000006,0.005279541015625,995.6535339355468
1.7100000000000006,0.005279541015625,995.6535339355468
1.7200000000000006,0.005279541015625,995.6535339355468
1.7300000000000006,0.005279541015625,995.6535339355468
1.7400000000000007,0.005279541015625,995.6535339355468
1.7500000000000007,0.005279541015625,995.6535339355468
1.7600000000000007,0.005279541015625,995.6535339355468
1.7700000000000007,0.005279541015625,995.6535339355468
1.7800000000000007,0.005279541015625,995.6535339355468
1.7900000000000007,0.005279541015625,995.6535339355468
1.8000000000000007,0.005279541015625,995.6535339355468
1.8100000000000007,0.005279541015625,995.6535339355468
1.8200000000000007,0.005279541015625,995.6535339355468
1.8300000000000007,0.005279541015625,995.6535339355468
1.8400000000000007,0.005279541015625,995.6535339355468
1.8500000000000008,0.005279541015625,995.6535339355468
1.8600000000000008,0.005279541015625,995.6535339355468
1.8700000000000008,0.005279541015625,995.6535339355468
1.8800000000000008,0.005279541015625,995.6535339355468
1.8900000000000008,0.005279541015625,995.6535339355468
1.9000000000000008,0.005279541015625,995.6535339355468
1.9100000000000008,0.005279541015625,995.6535339355468
1.9200000000000008,0.005279541015625,995.6535339355468
1.9300000000000008,0.005279541015625,995.6535339355468
1.9400000000000008,0.005279541015625,995.6535339355468
1.9500000000000008,0.005279541015625,995.6535339355468
1.9600000000000009,0.005279541015625,995.6535339355468
1.9700000000000009,0.005279541015625,995.6535339355468
1.9800000000000009,0.005279541015625,995.6535339355468
1.9900000000000009,0.005279541015625,995.6535339355468
2.000000000000001,0.005279541015625,995.6535339355468
2.0100000000000007,0.005279541015625,995.6535339355468
2.020000000000001,0.005279541015625,995.6535339355468
2.030000000000001,0.005279541015625,995.6535339355468
2.040000000000001,0.005279541015625,995.6535339355468
2.0500000000000007,0.005279541015625,995.6535339355468
2.060000000000001,0.005279541015625,995.6535339355468
2.070000000000001,0.005279541015625,995.6535339355468
2.080000000000001,0.005279541015625,995.6535339355468
2.0900000000000007,0.005279541015625,995.6535339355468
2.100000000000001,0.005279541015625,995.6535339355468
2.110000000000001,0.005279541015625,995.6535339355468
