time,seconds_elapsed,relativeAltitude,pressure
1681410819008788700,-0.573211181640625,0,987.1025085449219
1681410820010740700,0.42874072265625,-0.285369873046875,987.1359252929688
1681410821012563700,1.430563720703125,-0.3831329345703125,987.1476745605469
1681410822014997800,2.432997802734375,-0.57073974609375,987.1694183349609
1681410823016912600,3.43491259765625,-0.8772430419921875,987.2057342529297
1681410824018796800,4.436796875,-0.9803009033203125,987.2178649902344
1681410825570008800,5.9880087890625,-0.7636260986328125,987.1921539306641
1681410826571887600,6.9898876953125,-0.7636260986328125,987.1921539306641
1681410827573668600,7.991668701171875,-0.8587493896484375,987.203369140625
1681410828575690800,8.993690673828125,-0.8587493896484375,987.2034454345703
1681410829577758000,9.995758056640625,-0.8587493896484375,987.2034454345703
1681410830579510800,10.9975107421875,-0.6235809326171875,987.1759033203125
1681410831581479000,11.99947900390625,-0.48089599609375,987.1588897705078
1681410832583177000,13.001177001953126,-0.48089599609375,987.1588897705078
1681410833585163800,14.003163818359376,-0.5786590576171875,987.1704864501953
1681410834587310800,15.005310791015624,-0.665863037109375,987.1808624267578
1681410835588941800,16.00694189453125,-0.6790771484375,987.1824645996094
1681410836590714600,17.008714599609377,-0.747772216796875,987.1904754638672
1681410837592481000,18.01048095703125,-0.83233642578125,987.2003936767578
1681410838594320000,19.01231982421875,-0.83233642578125,987.2003936767578
1681410839596178700,20.0141787109375,-0.6737823486328125,987.1817779541016
1681410840598238700,21.01623876953125,-0.5231781005859375,987.1640014648438
1681410841600219600,22.0182197265625,-0.520538330078125,987.1637725830078
1681410842601868800,23.019868896484375,-0.520538330078125,987.1637725830078
1681410843603891000,24.021890869140623,-0.5813140869140625,987.1708679199219
1681410844605736700,25.02373681640625,-0.692291259765625,987.1839904785156
1681410845607856600,26.025856689453125,-0.692291259765625,987.1839904785156
1681410846609336800,27.0273369140625,-0.594512939453125,987.1724700927734
1681410847611191800,28.02919189453125,-0.583953857421875,987.1712493896484
1681410848613465900,29.0314658203125,-0.31707763671875,987.1395874023438
1681410849615240000,30.033239990234375,-0.27215576171875,987.1344757080078
1681410850617154800,31.03515478515625,-0.27215576171875,987.1344757080078
1681410851618809600,32.0368095703125,-0.3355712890625,987.1421051025391
1681410852620578800,33.038578857421875,-0.367279052734375,987.1455383300781
1681410853622417700,34.04041772460938,-0.375213623046875,987.1464538574219
1681410854624160800,35.04216088867187,-0.4993896484375,987.1612548828125
1681410855626141700,36.0441416015625,-0.5231781005859375,987.1639251708984
1681410856627786800,37.045786865234376,-0.4993896484375,987.1612548828125
1681410857629641700,38.047641845703126,-0.35406494140625,987.1440887451172
1681410858631436800,39.04943676757812,-0.2563018798828125,987.1326446533203
1681410859633598000,40.051597900390625,-0.2563018798828125,987.1326446533203
1681410860635620900,41.05362084960937,-0.3249969482421875,987.1408081054688
1681410861637413600,42.05541357421875,-0.3593597412109375,987.144775390625
1681410862639267800,43.05726782226562,-0.3804931640625,987.147216796875
1681410863641400800,44.05940087890625,-0.393707275390625,987.1488189697266
1681410864643055900,45.06105590820312,-0.457122802734375,987.1562194824219
1681410865645046800,46.063046875,-0.457122802734375,987.1562194824219
1681410866646894600,47.06489453125,-0.3249969482421875,987.1407318115234
1681410867648916700,48.06691674804687,-0.2510223388671875,987.1320343017578
1681410868650716700,49.06871655273437,-0.1796722412109375,987.1235656738281
1681410869652480000,50.07047998046875,-0.2457275390625,987.1314239501953
1681410870654443800,51.07244384765625,-0.22723388671875,987.1292877197266
1681410871656243000,52.07424291992187,-0.2457275390625,987.1314239501953
1681410872658098700,53.0760986328125,-0.22723388671875,987.1292877197266
1681410873660103000,54.07810302734375,-0.1743927001953125,987.1229553222656
1681410874662152000,55.08015185546875,-0.1664581298828125,987.1221923828125
1681410875663911000,56.08191088867188,-0.0924835205078125,987.1133422851562
1681410876665728800,57.08372875976563,0.031707763671875,987.0987701416016
1681410877667747800,58.085747802734375,0.031707763671875,987.0987701416016
1681410878669521000,59.08752099609375,-0.023773193359375,987.1052551269531
1681410879671504000,60.08950390625,-0.10833740234375,987.1152496337891
1681410880673269800,61.09126977539062,-0.184967041015625,987.1242523193359
1681410881675051800,62.0930517578125,-0.2932891845703125,987.1369934082031
1681410882677073700,63.09507373046875,-0.184967041015625,987.1242523193359
1681410883679029800,64.09702978515625,-0.1347503662109375,987.1183013916016
1681410884680888800,65.09888891601562,0.005279541015625,987.1018981933594
