,seconds_elapsed,relativeAltitude,pressure
0,5.83974,-0.7636260986328125,987.192153930664
1,5.84974,-0.7636260986328125,987.192153930664
2,5.85974,-0.7636260986328125,987.192153930664
3,5.86974,-0.7636260986328125,987.192153930664
4,5.87974,-0.7636260986328125,987.192153930664
5,5.88974,-0.7636260986328125,987.192153930664
6,5.89974,-0.7636260986328125,987.192153930664
7,5.90974,-0.7636260986328125,987.192153930664
8,5.91974,-0.7636260986328125,987.192153930664
9,5.92974,-0.7636260986328125,987.192153930664
10,5.93974,-0.7636260986328125,987.192153930664
11,5.94974,-0.7636260986328125,987.192153930664
12,5.95974,-0.7636260986328125,987.192153930664
13,5.96974,-0.7636260986328125,987.192153930664
14,5.97974,-0.7636260986328125,987.192153930664
15,5.98974,-0.7636260986328125,987.192153930664
16,5.99974,-0.7636260986328125,987.192153930664
17,6.00974,-0.7636260986328125,987.192153930664
18,6.01974,-0.7636260986328125,987.192153930664
19,6.02974,-0.7636260986328125,987.192153930664
20,6.03974,-0.7636260986328125,987.192153930664
21,6.04974,-0.7636260986328125,987.192153930664
22,6.05974,-0.7636260986328125,987.192153930664
23,6.06974,-0.7636260986328125,987.192153930664
24,6.07974,-0.7636260986328125,987.192153930664
25,6.08974,-0.7636260986328125,987.192153930664
26,6.09974,-0.7636260986328125,987.192153930664
27,6.10974,-0.7636260986328125,987.192153930664
28,6.11974,-0.7636260986328125,987.192153930664
29,6.12974,-0.7636260986328125,987.192153930664
30,6.13974,-0.7636260986328125,987.192153930664
31,6.14974,-0.7636260986328125,987.192153930664
32,6.15974,-0.7636260986328125,987.192153930664
33,6.16974,-0.7636260986328125,987.192153930664
34,6.17974,-0.7636260986328125,987.192153930664
35,6.18974,-0.7636260986328125,987.192153930664
36,6.19974,-0.7636260986328125,987.192153930664
37,6.20974,-0.7636260986328125,987.192153930664
38,6.21974,-0.7636260986328125,987.192153930664
39,6.22974,-0.7636260986328125,987.192153930664
40,6.23974,-0.7636260986328125,987.192153930664
41,6.24974,-0.7636260986328125,987.192153930664
42,6.25974,-0.7636260986328125,987.192153930664
43,6.26974,-0.7636260986328125,987.192153930664
44,6.27974,-0.7636260986328125,987.192153930664
45,6.28974,-0.7636260986328125,987.192153930664
46,6.29974,-0.7636260986328125,987.192153930664
47,6.30974,-0.7636260986328125,987.192153930664
48,6.31974,-0.7636260986328125,987.192153930664
49,6.32974,-0.7636260986328125,987.192153930664
50,6.33974,-0.7636260986328125,987.192153930664
51,6.34974,-0.7636260986328125,987.192153930664
52,6.35974,-0.7636260986328125,987.192153930664
53,6.36974,-0.7636260986328125,987.192153930664
54,6.37974,-0.7636260986328125,987.192153930664
55,6.38974,-0.7636260986328125,987.192153930664
56,6.39974,-0.7636260986328125,987.192153930664
57,6.40974,-0.7636260986328125,987.192153930664
58,6.41974,-0.7636260986328125,987.192153930664
59,6.42974,-0.7636260986328125,987.192153930664
60,6.43974,-0.7636260986328125,987.192153930664
61,6.44974,-0.7636260986328125,987.192153930664
62,6.45974,-0.7636260986328125,987.192153930664
63,6.46974,-0.7636260986328125,987.192153930664
64,6.47974,-0.7636260986328125,987.192153930664
65,6.48974,-0.7636260986328125,987.192153930664
66,6.49974,-0.7636260986328125,987.192153930664
67,6.50974,-0.7636260986328125,987.192153930664
