seconds_elapsed,rotationRateX,rotationRateY,rotationRateZ,gravityX,gravityY,gravityZ,accelerationX,accelerationY,accelerationZ,quaternionW,quaternionX,quaternionY,quaternionZ
1.0,-0.051492233329182346,0.08736548845815396,-0.24679867637094513,-0.06259706773229885,-0.09353593642603703,-0.9936455934830812,0.0007674896220970485,0.186101169892312,-0.06621525242906534,0.9984057279228796,0.04693211311839185,-0.031214025704113,0.002854689608224093
1.01,0.05244181187458192,0.07249813433735036,-0.18772342570492012,-0.06161355746788216,-0.09382512746995122,-0.9936799038167994,0.0018517882897511914,0.14815822860923994,-0.07170131228098867,0.9984167434115838,0.047044041406873814,-0.030768888274069376,0.0018452154493507093
1.02,0.083512504186882,0.05924587614657151,-0.11418160547012085,-0.06078242976049061,-0.09461643364644909,-0.9936563376929213,0.008716192444825587,0.07545676628509675,-0.06765816383459655,0.998412232405646,0.04741608849756047,-0.030388712940911056,0.0010711805837749313
1.03,0.048479294900479274,0.04838788084084666,-0.04261257556283077,-0.06019588969989092,-0.09530858040665194,-0.9936259271661942,0.02863277048218615,-0.031066154513489527,-0.03537082785954132,0.9984048982867945,0.04775194003115517,-0.03011199712505814,0.000712316165405609
1.04,0.03343521145269477,0.03911239508635384,0.004309764131117447,-0.059758006546643996,-0.09568903940427986,-0.9936158433965544,0.033995717837832944,-0.06796998352946883,-0.019598095843414452,0.998402432261875,0.04794106561456918,-0.029894744222313894,0.0006677691252639367
1.05,0.030419878220231317,0.030259882446828073,0.03662103452286939,-0.0594156736916259,-0.09597814935216563,-0.9936085289463495,0.03505944598568276,-0.07281027535165109,-0.009388634976402686,0.9984005326550023,0.04808886074434178,-0.02971833519170908,0.0007698781950636153
1.06,0.04401590135754338,0.021230803278687514,0.0490716275273476,-0.05921405031347833,-0.09627937513507769,-0.9935914403713568,0.036593480126895235,-0.0474993104686965,-0.0005752123360883606,0.9983960194048347,0.04824707057086676,-0.029605603678822805,0.001013455240683359
1.07,0.0892330644938264,0.0191484238557635,0.05051675998070739,-0.059030704184840195,-0.09693325460041818,-0.9935386192561455,0.03350277751647882,-0.03054396611848975,0.0015499065225316288,0.9983824527857402,0.048583212912387944,-0.029500402943299708,0.0012885689446026035
1.08,0.1424205779891361,0.02165979721490031,0.04795042569831862,-0.058848227085292235,-0.09793502916444664,-0.9934509026041082,0.02615749797199567,-0.014698141901850082,-0.0024260858960914677,0.9983601062002139,0.04909405888075605,-0.02939536423569056,0.001566038545008011
1.09,0.18950456950101205,0.03112269849565238,0.043898717249209296,-0.058651318700573385,-0.09962425331468262,-0.9932945653756265,0.010694653736688115,0.0056674980855890705,-0.017990422452120697,0.9983205524886892,0.049949344615205254,-0.02928380756159898,0.0018211057204255347
1.1,0.21071804730644392,0.04269728279548178,0.0327443441182336,-0.05831722711438667,-0.10162601626069377,-0.9931105883829099,0.0029566036823605443,0.01810967935956318,-0.01706467291421139,0.9982740469366279,0.05096027380601541,-0.029104883504778196,0.002037590169422928
1.11,0.2157449670859236,0.05228987041940018,0.022242414549106023,-0.057904517349681627,-0.10372262429715523,-0.9929185581841163,-0.0018356854603955772,0.02383080448285083,-0.010919211821589968,0.9982255421351057,0.052018009416635876,-0.028887517258354534,0.0022289855152820854
1.12,0.19764793570205902,0.053791531936502865,0.020787170520616585,-0.05739098082242802,-0.10579438575635983,-0.9927297359047559,-0.005424939452039846,0.017142354154038454,-0.005433651008159178,0.9981779235029161,0.05306208411227094,-0.028621136786906812,0.0023830280948056145
1.1300000000000001,0.15492860634758637,0.057950374484062164,0.012582808126352391,-0.056848224358155924,-0.1074812605939548,-0.9925797040076261,-0.005562410023255457,0.007996067757341215,-0.0007344148916971411,0.9981400422816844,0.0539116557321866,-0.028342195198186693,0.002496348637025247
1.1400000000000001,0.11852298214505273,0.060711263935109935,-0.00018708931089338708,-0.056280920390634065,-0.10894699058129056,-0.9924527383053926,-0.005010619122131096,-0.0010783920566870987,0.0033276005174587777,0.9981080433932875,0.05464890907870282,-0.02805325156308778,0.002567014324262645
1.1500000000000001,0.12816732981874848,0.05626060413094578,-0.020032680277908364,-0.05566802383806224,-0.11013190524804602,-0.992356509430545,-0.00598892619176164,-0.007303145358681611,0.006235798091555384,0.9980840484325978,0.05524249252149587,-0.027746430739377416,0.0025477208106122404
1.1600000000000001,0.1538644863663293,0.05290782456808431,-0.029186545061450485,-0.055072848616856795,-0.11155413707024767,-0.9922303970954885,-0.007324516395945573,-0.007822952010841547,0.0012239997850603083,0.9980526793780601,0.05595372127952092,-0.027452014244347962,0.002464660047810812
1.1700000000000002,0.18503651549785358,0.05060406046248824,-0.03542550211303827,-0.054494226848803576,-0.11314365474442596,-0.992082534703718,-0.008948244891150378,-0.0023716469347952965,-0.005425517694492015,0.9980159164042289,0.056748145411226185,-0.02716800904475474,0.0023445872051160396
1.1800000000000002,0.21556904116988898,0.0504449751467428,-0.0444636162209154,-0.053948993263922176,-0.11500384128917858,-0.9918983666507224,-0.011097190191438604,0.01591132429308766,-0.008309640947666912,0.9979701075174423,0.05767761352423241,-0.02690356078499147,0.002177536403050462
1.1900000000000002,0.23138994930762358,0.051897687830160855,-0.04893769666775911,-0.05339271679129037,-0.1171253566660223,-0.9916793223974181,-0.01106444216883976,0.019403946801125074,-0.0062261519047725625,0.9979156166313862,0.05873875377176326,-0.026633804866149628,0.002011674420593517
1.2000000000000002,0.23386076492812416,0.05230767491271272,-0.04987173987126841,-0.052852043446540056,-0.11927634460203723,-0.991452788198685,-0.009644982657832393,0.015675627701013387,-0.001958832757471703,0.9978592409822237,0.05981486562859508,-0.026372257641038715,0.001843464906544038
1.2100000000000002,0.20949532160465498,0.04722412121738094,-0.04450545153957263,-0.052377483608583165,-0.12120495978800912,-0.9912439586755144,-0.006242217684370955,0.005840325126819035,0.0035468206347792604,0.9978072045811773,0.06077934321850439,-0.026144874600257443,0.001665890027246716
1.2200000000000002,0.1802481698266284,0.04210991024595898,-0.03954176082178619,-0.0519500622859317,-0.12306059132527876,-0.9910374573706806,-0.004464376416818048,-0.0015783656995034799,0.007353300879846663,0.9977557256391032,0.06170774771931051,-0.025940750772068484,0.001500243223286786
