,seconds_elapsed,relativeAltitude,pressure
0,1.0,0.013766072210028492,985.3933491672856
1,1.01,0.013871621732828895,985.3933377441771
2,1.02,0.013977171255629299,985.3933263210686
3,1.03,0.014082720778429703,985.3933148979601
4,1.04,0.014188270301230104,985.3933034748515
5,1.05,0.014293819824030506,985.393292051743
6,1.06,0.01439936934683091,985.3932806286344
7,1.07,0.014504918869631313,985.3932692055259
8,1.08,0.014610468392431717,985.3932577824174
9,1.09,0.014716017915232119,985.3932463593088
10,1.1,0.01482156743803252,985.3932349362003
11,1.11,0.014927116960832924,985.3932235130918
12,1.12,0.015032666483633328,985.3932120899833
13,1.1300000000000001,0.015138216006433731,985.3932006668747
14,1.1400000000000001,0.015243765529234133,985.3931892437662
15,1.1500000000000001,0.015349315052034535,985.3931778206577
16,1.1600000000000001,0.015454864574834939,985.3931663975492
17,1.1700000000000002,0.015560414097635342,985.3931549744406
18,1.1800000000000002,0.015665963620435746,985.3931435513321
19,1.1900000000000002,0.015771513143236146,985.3931321282236
20,1.2000000000000002,0.01587706266603655,985.393120705115
21,1.2100000000000002,0.015982612188836953,985.3931092820065
22,1.2200000000000002,0.016088161711637357,985.3930978588979
23,1.2300000000000002,0.01619371123443776,985.3930864357894
24,1.2400000000000002,0.016299260757238164,985.3930750126809
25,1.2500000000000002,0.016404810280038568,985.3930635895724
26,1.2600000000000002,0.016510359802838968,985.3930521664638
27,1.2700000000000002,0.01661590932563937,985.3930407433553
28,1.2800000000000002,0.01672145884843977,985.3930293202468
29,1.2900000000000003,0.016827008371240175,985.3930178971383
30,1.3000000000000003,0.01693255789404058,985.3930064740298
31,1.3100000000000003,0.017038107416840982,985.3929950509212
32,1.3200000000000003,0.017143656939641386,985.3929836278127
33,1.3300000000000003,0.01724920646244179,985.3929722047042
34,1.3400000000000003,0.017354755985242193,985.3929607815957
35,1.3500000000000003,0.017460305508042593,985.392949358487
36,1.3600000000000003,0.017565855030842997,985.3929379353785
37,1.3700000000000003,0.0176714045536434,985.39292651227
38,1.3800000000000003,0.0177769540764438,985.3929150891615
39,1.3900000000000003,0.017882503599244204,985.3929036660529
40,1.4000000000000004,0.017988053122044607,985.3928922429444
41,1.4100000000000004,0.01809360264484501,985.3928808198359
42,1.4200000000000004,0.018199152167645415,985.3928693967274
43,1.4300000000000004,0.018304701690445818,985.3928579736189
44,1.4400000000000004,0.018410251213246222,985.3928465505103
45,1.4500000000000004,0.01849365234375,985.3928373646196
46,1.4600000000000004,0.01849365234375,985.3928366031096
47,1.4700000000000004,0.01849365234375,985.3928358415997
48,1.4800000000000004,0.01849365234375,985.3928350800898
49,1.4900000000000004,0.01849365234375,985.3928343185797
50,1.5000000000000004,0.01849365234375,985.3928335570698
51,1.5100000000000005,0.01849365234375,985.3928327955599
52,1.5200000000000005,0.01849365234375,985.3928320340499
53,1.5300000000000005,0.01849365234375,985.39283127254
54,1.5400000000000005,0.01849365234375,985.3928305110301
55,1.5500000000000005,0.01849365234375,985.39282974952
56,1.5600000000000005,0.01849365234375,985.3928289880101
57,1.5700000000000005,0.01849365234375,985.3928282265002
58,1.5800000000000005,0.01849365234375,985.3928274649902
59,1.5900000000000005,0.01849365234375,985.3928267034803
60,1.6000000000000005,0.01849365234375,985.3928259419704
61,1.6100000000000005,0.01849365234375,985.3928251804604
62,1.6200000000000006,0.01849365234375,985.3928244189505
63,1.6300000000000006,0.01849365234375,985.3928236574405
64,1.6400000000000006,0.01849365234375,985.3928228959305
65,1.6500000000000006,0.01849365234375,985.3928221344206
66,1.6600000000000006,0.01849365234375,985.3928213729107
67,1.6700000000000006,0.01849365234375,985.3928206114007
68,1.6800000000000006,0.01849365234375,985.3928198498908
69,1.6900000000000006,0.01849365234375,985.3928190883809
70,1.7000000000000006,0.01849365234375,985.3928183268708
71,1.7100000000000006,0.01849365234375,985.3928175653609
72,1.7200000000000006,0.01849365234375,985.392816803851
73,1.7300000000000006,0.01849365234375,985.392816042341
